"wi.ep"	"wi.eBH"
"Cronartium"	0.0791128847115445	0.820679311098449
"Endocronartium"	0.639934991188892	0.964171431567432
"Austropuccinia"	0.835211137997608	0.98843724475466
"Hemileia"	0.200178029642224	0.896700981697275
"Cystobasidium"	0.552570665823119	0.951396459683343
"unclassified Cystobasidiaceae"	0.486409319192888	0.940210630706785
"Erythrobasidium"	0.631125116268406	0.96277408081777
"Mixia"	0.503508173457153	0.945828583092627
"Ustilago"	0.540370782857265	0.95401847887543
"Moesziomyces"	0.543895588612429	0.951038953500563
"Sporisorium"	0.49914125027866	0.943459493853551
"Pseudozyma"	0.554926370437811	0.952991884646785
"Anthracocystis"	0.510088644995049	0.946129347773836
"Kalmanozyma"	0.575096209938229	0.956843133112982
"Testicularia"	0.518647982716918	0.947270020522231
"Violaceomyces"	0.37367951356367	0.908328952457482
"Acaromyces"	0.476214904414121	0.938273068761264
"Meira"	0.150270410998874	0.854412965050895
"Tilletiopsis"	0.578004906769255	0.958656274359834
"Tilletia"	0.0363476202588908	0.765014683274075
"Jaminaea"	0.591519163551088	0.958115127434346
"Pseudomicrostroma"	0.441414196949007	0.929211809481194
"Ceraceosorus"	0.223867532401475	0.869785264651325
"Golubevia"	0.524953703411234	0.942581370297722
"Malassezia"	0.0885527724400964	0.855069844598448
"Wallemia"	0.46344118974574	0.936804065672416
"Basidioascus"	0.549913217982615	0.95225063046333
"Francisella"	0.345826721507531	0.92477109248254
"unclassified Francisellaceae"	0.518381677410425	0.940967025637957
"Allofrancisella"	0.0977093001796258	0.760130909545438
"unclassified Thiotrichales"	0.422554864011236	0.926633106124909
"Thiomicrospira"	0.632219232496256	0.962208885067087
"Piscirickettsia"	0.453874722946927	0.932601601225961
"Hydrogenovibrio"	0.595135756437086	0.961455978589253
"Cycloclasticus"	0.592571093074489	0.956944705090357
"Methylophaga"	0.671282405589815	0.970916965394794
"unclassified Piscirickettsiaceae"	0.429575772573004	0.925671005220151
"Thiomicrorhabdus"	0.452653631016569	0.924527779730288
"Beggiatoa"	0.518164074160657	0.947403942937344
"Thiothrix"	0.703475595130328	0.973800681982514
"Thioploca"	0.572273616884083	0.952995783789209
"Leucothrix"	0.523853314924988	0.947993724488248
"Thiomargarita"	0.550156278722898	0.948240345677382
"unclassified Thiotrichaceae"	0.395780579579152	0.917757488344541
"Caedibacter"	0.506165723330583	0.945493545158586
"Fangia"	0.547454709721065	0.951036545750453
"unclassified Fastidiosibacteraceae"	0.384588098713062	0.915016121769853
"Thiofilum"	0.567295565493631	0.958442645426252
"Acinetobacter"	0.309499843293129	0.928585336711643
"Moraxella"	0.700454231809677	0.975082716922006
"Psychrobacter"	0.561647986418963	0.959824988524028
"unclassified Moraxellaceae"	0.695087398251687	0.97367115253064
"Alkanindiges"	0.498882163342227	0.942693588712779
"Paraperlucidibaca"	0.4842363015566	0.938007870674705
"Fluviicoccus"	0.517266148165197	0.941158425815893
"Pseudomonas"	0.499736520202418	0.956449502413774
"unclassified Pseudomonadaceae"	0.573178991102813	0.954621750703645
"Rugamonas"	0.582923877841021	0.959796551524322
"Thiopseudomonas"	0.463711161994511	0.930938459958051
"Oblitimonas"	0.26890835290488	0.885502347770019
"Azotobacter"	0.394949066440205	0.929203810110566
"unclassified Pseudomonadales"	0.516053303011731	0.943637392258918
"Citrobacter"	0.646530161748813	0.972717749233493
"Enterobacter"	0.913627536241639	0.994324297295538
"Escherichia"	0.908702554584966	0.993723703632601
"Klebsiella"	0.662056713583494	0.973403066056062
"Kluyvera"	0.670419199651193	0.970480922141113
"Salmonella"	0.945552262383133	0.996376771813326
"Shigella"	0.557567765262751	0.959927228178764
"Buttiauxella"	0.659738375333361	0.968147427216992
"Leclercia"	0.471088624974474	0.946240563361708
"Cedecea"	0.6839191070674	0.972055016552634
"Trabulsiella"	0.651231309130144	0.96929492898555
"Yokenella"	0.628364472114857	0.967053529703503
"Raoultella"	0.272751458256723	0.913021846647208
"Candidatus Riesia"	0.440053033815565	0.935068214949307
"Candidatus Ishikawaella"	0.450389704036639	0.933526615536075
"Cronobacter"	0.826406965210981	0.987538849634234
"Mangrovibacter"	0.549736824139026	0.953884645081146
"Gibbsiella"	0.542288793684502	0.954141106751305
"Candidatus Moranella"	0.551532458175718	0.953600375246356
"Lelliottia"	0.640020699097355	0.968100646255383
"Pluralibacter"	0.1654641227211	0.876574400409992
"Kosakonia"	0.752794067942322	0.979609839932098
"Shimwellia"	0.544572413229665	0.948984801098038
"Rosenbergiella"	0.613694659796366	0.959620262066415
"Pseudocitrobacter"	0.594057068610356	0.958069610012532
"Franconibacter"	0.645946064298192	0.966792737375527
"Siccibacter"	0.631354390039237	0.965073697242726
"Izhakiella"	0.44654054164404	0.932703118441458
"Enterobacillus"	0.50152246307676	0.945100890438631
"Atlantibacter"	0.490872909783044	0.944654633314835
"Metakosakonia"	0.642318681694105	0.966147255148056
"Limnobaculum"	0.608361579846907	0.961446438052665
"unclassified Enterobacteriaceae (miscellaneous)"	0.643445983054961	0.97027261228942
"Candidatus Purcelliella"	0.45674209041923	0.923112539273334
"Candidatus Annandia"	0.360200973347303	0.906484451739097
"Candidatus Tachikawaea"	0.58382537127143	0.955744619367508
"Candidatus Doolittlea"	0.565775274379272	0.954391575380115
"Candidatus Hoaglandella"	0.6029873538857	0.959594795890716
"Candidatus Mikella"	0.481892879507787	0.93882887720792
"Candidatus Gullanella"	0.591323006707428	0.954574598590421
"Candidatus Blochmannia"	0.336909017374883	0.904477183451731
"Candidatus Westeberhardia"	0.58277991628192	0.954016665231563
"Candidatus Hamiltonella"	0.56386961153976	0.95059894849731
"Candidatus Regiella"	0.614209967373253	0.960617402496013
"Thorsellia"	0.563531415891272	0.955853995397251
"Erwinia"	0.533908662946924	0.954835459836535
"Buchnera"	0.66380558803393	0.970846123762352
"Wigglesworthia"	0.514769838533105	0.945018740550394
"Pantoea"	0.546105720875625	0.958866315211002
"Tatumella"	0.156025760529532	0.835295317444126
"Phaseolibacter"	0.549807769634909	0.950632895137821
"unclassified Erwiniaceae"	0.612500153026325	0.962867894797025
"Mixta"	0.617781409638371	0.963791973159465
"Brenneria"	0.644762697332929	0.966876758485758
"Sodalis"	0.705716811217402	0.974787086468719
"Pectobacterium"	0.525558979819068	0.953533344926692
"Dickeya"	0.47754557845003	0.946056617015295
"Lonsdalea"	0.621231392231131	0.962904042107148
"Serratia"	0.789211068735618	0.984641900633208
"Yersinia"	0.768012538884435	0.982131953848427
"Rahnella"	0.301909345818803	0.916869869736912
"Rouxiella"	0.656737138457493	0.967640444622412
"Chania"	0.617211615639745	0.96264733608361
"unclassified Yersiniaceae"	0.614532802597211	0.962045708973174
"Candidatus Fukatsuia"	0.580669327484036	0.957050607903823
"Hafnia"	0.527767025667353	0.953186522132529
"Edwardsiella"	0.354564878518858	0.920125897062526
"Obesumbacterium"	0.556305598273291	0.953578618068009
"Morganella"	0.596717088195904	0.961628110224881
"Proteus"	0.500490742466029	0.947455795315725
"Providencia"	0.694755816016232	0.973274110785459
"Xenorhabdus"	0.688231718507175	0.972573519646432
"Arsenophonus"	0.205380854550146	0.874169209536621
"Photorhabdus"	0.715148662740067	0.97530301322682
"Budvicia"	0.566067392299571	0.956474205954713
"Leminorella"	0.308430071525756	0.909040158762328
"Pragia"	0.585037931586555	0.95799340076143
"Plesiomonas"	0.34914316718887	0.919169673791084
"Grimontella"	0.566434087015286	0.956572740785672
"unclassified Enterobacterales (miscellaneous)"	0.612207509385604	0.961654240562705
"Phytobacter"	0.489791896678015	0.938641721116511
"Legionella"	0.573425215746721	0.961384885294167
"Fluoribacter"	0.583028796574966	0.957938608744654
"Tatlockia"	0.558598517354846	0.950702265707254
"unclassified Legionellaceae"	0.571405160699989	0.95472899821966
"Coxiella"	0.517816503126475	0.95162387208728
"Rickettsiella"	0.51383158326381	0.948415722953451
"unclassified Coxiellaceae"	0.549831745479499	0.951448068945194
"Aquicella"	0.526760281859526	0.942468180700846
"unclassified Legionellales"	0.46346080884865	0.939904527328741
"Chromatium"	0.54414097372737	0.949248685325752
"Thiocapsa"	0.611790369633761	0.961459285894473
"Nitrosococcus"	0.557518629363305	0.955329055060913
"Thiocystis"	0.561686300160271	0.957452103531265
"Thiodictyon"	0.568593160591741	0.950526355667499
"Lamprocystis"	0.556164429097921	0.951909466308476
"Thiorhodovibrio"	0.497599453137397	0.940242437659732
"Rheinheimera"	0.45844990255564	0.938707968730856
"unclassified Chromatiaceae"	0.535982603545374	0.946476993308177
"Chromatiaceae: environmental samples"	0.628521478994737	0.965660034065934
"Allochromatium"	0.557782353809957	0.953536515791225
"Marichromatium"	0.571137853138948	0.953340483372746
"Thioflavicoccus"	0.56651973432119	0.953672734917665
"Arsukibacterium"	0.532298650854792	0.946679978608945
"Candidatus Nitrosoglobus"	0.577359585771338	0.958462205866597
"Pararheinheimera"	0.501652743761617	0.943138718040263
"Ectothiorhodospira"	0.492506419360724	0.940167658746611
"Arhodomonas"	0.589279461613866	0.957943778127072
"Nitrococcus"	0.577576730427517	0.955914720490754
"Halorhodospira"	0.487265466548354	0.937760512118264
"Alkalispirillum"	0.316277278955433	0.89984539899108
"Thioalkalivibrio"	0.654973125117769	0.969859629529154
"Alkalilimnicola"	0.596429440652199	0.958415588027219
"unclassified Ectothiorhodospiraceae"	0.542910750266804	0.95192901867709
"Thiohalomonas"	0.57413545847405	0.952308207173056
"Aquisalimonas"	0.595597377886775	0.959965130653601
"Thiohalospira"	0.450318184156296	0.928693691750288
"Spiribacter"	0.501689351569354	0.946589331156653
"Thioalbus"	0.285316017938755	0.888736468363502
"Acidihalobacter"	0.484589384662998	0.939603099207564
"Halothiobacillus"	0.557301686542954	0.95461096196295
"unclassified Halothiobacillaceae"	0.41466513512136	0.919041868102156
"Granulosicoccus"	0.470280344176341	0.939249090967089
"Sulfuriflexus"	0.492954056504722	0.93775150197388
"unclassified Chromatiales"	0.624849037562831	0.961465782083903
"Sulfurivermis"	0.311844761734815	0.896994976699173
"Wenzhouxiangella"	0.581751533750548	0.958042671234217
"Woeseia"	0.561508406348769	0.95259656058475
"Lysobacter"	0.505267180215259	0.952606200159638
"Xanthomonas"	0.1318180008202	0.875906808096935
"Xylella"	0.580600968469162	0.959510307209351
"Stenotrophomonas"	0.738909330818094	0.979993009139623
"Luteimonas"	0.646902128792717	0.966684855778304
"Pseudoxanthomonas"	0.715103381902281	0.975131551062059
"Thermomonas"	0.651145305607503	0.968273923081524
"unclassified Xanthomonadaceae"	0.674321778617893	0.971494664208434
"Silanimonas"	0.394795740050537	0.916708878844107
"Arenimonas"	0.553824165854756	0.95368327377244
"Vulcaniibacterium"	0.549067749118583	0.948067996758777
"unclassified Xanthomonadales"	0.640957719259409	0.96656585319976
"Frateuria"	0.632961853720245	0.964211417462355
"Rhodanobacter"	0.635054254893747	0.965210273575708
"Fulvimonas"	0.467942435859164	0.934905597858311
"Dyella"	0.671372470315264	0.971714763101261
"Luteibacter"	0.458388242019051	0.936239197712306
"Aquimonas"	0.595666403612532	0.962590998306305
"Dokdonella"	0.553322183878554	0.951878831973814
"Rudaea"	0.562807093004486	0.951483894382851
"Pseudofulvimonas"	0.442901593315801	0.928223793098184
"Metallibacterium"	0.355984929424303	0.901561035677855
"Mizugakiibacter"	0.397979101863886	0.919258801282946
"Oleiagrimonas"	0.552733077772417	0.949805842959641
"unclassified Rhodanobacteraceae"	0.628249483210132	0.963749613603379
"Ahniella"	0.535949000351993	0.950306333095145
"Dichelobacter"	0.540040435190169	0.95112106529288
"Cardiobacterium"	0.0399480769679852	0.777144227045244
"Methylococcus"	0.370027081199086	0.916069132188435
"Methylomonas"	0.382598508284081	0.922527512450434
"Methylobacter"	0.619706090462421	0.964896490147601
"Methylomicrobium"	0.362983848947481	0.919637306853222
"unclassified Methylococcaceae"	0.671870540938919	0.972187344105781
"Methylocaldum"	0.591867848092733	0.957907959163822
"Methylosarcina"	0.488617186684053	0.940598137146377
"Methylovulum"	0.334274928386183	0.9015425227933
"Methyloterricola"	0.531970881446373	0.944240043956564
"unclassified Methylothermaceae"	0.498936391038417	0.945080859218925
"unclassified Methylococcales"	0.521256441565588	0.946951060187263
"Halomonas"	0.174430369199212	0.890897488194702
"Chromohalobacter"	0.507247307526744	0.945297531706117
"Cobetia"	0.573982730252441	0.953815119563039
"Halotalea"	0.54280192329913	0.95044289031535
"Salinicola"	0.703532753857173	0.976016399968887
"Kushneria"	0.652470926867595	0.96790754443507
"Aidingimonas"	0.540686735327957	0.944832643072532
"Zymobacter"	0.581984210743989	0.95713100677348
"Candidatus Carsonella"	0.445153534393365	0.928006385648722
"Candidatus Evansia"	0.331847704050585	0.901854099623144
"Candidatus Portiera"	0.497390505770781	0.942213126748579
"Oceanospirillum"	0.379406931023149	0.922338044518946
"Marinomonas"	0.631466515712016	0.967306438754706
"Marinobacterium"	0.642813331760932	0.968848431448791
"Marinospirillum"	0.577189355510918	0.956138552559078
"Neptunomonas"	0.392810120237576	0.922970981815759
"Thalassolituus"	0.656846895501596	0.967201305535662
"Oleispira"	0.612255726248181	0.962669986574125
"Oceanobacter"	0.218915338365327	0.868593115681103
"unclassified Oceanospirillaceae"	0.337819516287322	0.909360957869196
"Neptuniibacter"	0.576650138636048	0.957111735002495
"Amphritea"	0.539500626236671	0.947304188192301
"Bermanella"	0.529495550924502	0.948530522571544
"Oleibacter"	0.335925831120777	0.893547555051992
"Bacterioplanes"	0.479534099210683	0.938035831681382
"Oleiphilus"	0.594347456946318	0.955858755198006
"Alcanivorax"	0.355355803821014	0.927553371295173
"Marinicella"	0.327385333278284	0.890321866131685
"Ketobacter"	0.494153629841445	0.94060969827584
"Hahella"	0.585506476153764	0.959929472734111
"Zooshikella"	0.427779878631672	0.921048478409133
"Reinekea"	0.540596437577914	0.948439832090287
"Saccharospirillum"	0.440096859859251	0.928749247061934
"unclassified Saccharospirillaceae"	0.435991205477641	0.924298134127723
"Gynuella"	0.463733849382441	0.932943810635125
"Kangiella"	0.538386324436285	0.947813735653578
"Pleionea"	0.56950528734309	0.958194011914508
"Endozoicomonas"	0.530494535349678	0.948880239586675
"Balneatrix"	0.370505903379046	0.910749645324484
"unclassified Oceanospirillales (miscellaneous)"	0.461099565139795	0.931666341180214
"Terasakiispira"	0.532166415849957	0.945839690011713
"Alteromonas"	0.121505252544312	0.860246894207742
"Marinobacter"	0.728147324451114	0.978737541181989
"Glaciecola"	0.160548257901769	0.859176825140427
"unclassified Alteromonadaceae"	0.606120972125013	0.963483987475065
"Alishewanella"	0.547614324877496	0.951869281288202
"Aestuariibacter"	0.538759527336725	0.948177458817532
"Agarivorans"	0.496637128332683	0.94024088808682
"Salinimonas"	0.623622448908852	0.963503887386749
"Bowmanella"	0.557862702705229	0.953259265829516
"Aliagarivorans"	0.51544556090504	0.945837771006143
"Catenovulum"	0.582166831580811	0.957176584517582
"Paraglaciecola"	0.502179237880088	0.941849622605635
"Lacimicrobium"	0.536461864498619	0.950769895565019
"Tamilnaduibacter"	0.479886433253665	0.93937152854166
"Pseudoalteromonas"	0.116070788137054	0.865791983326326
"Algicola"	0.520053142597356	0.941515901431047
"Psychrosphaera"	0.519598460309235	0.946823145807306
"Colwellia"	0.7482882197129	0.978686088424235
"Thalassomonas"	0.615090180868815	0.961393841840225
"Thalassotalea"	0.672103154047096	0.970971601916928
"Shewanella"	0.563774282616962	0.957583177047642
"unclassified Shewanellaceae"	0.488745914909425	0.942906469913533
"Moritella"	0.473982547376884	0.941980271672766
"Ferrimonas"	0.574936503759354	0.954391095089433
"Idiomarina"	0.597350654374652	0.961386917135547
"unclassified Idiomarinaceae"	0.553004512058204	0.950046574037783
"Aliidiomarina"	0.550413960533634	0.95110274772041
"Psychromonas"	0.701412846515007	0.975361907344104
"Corallincola"	0.404613003787861	0.921043860122544
"unclassified Alteromonadales"	0.498497832866953	0.941862958591905
"Photobacterium"	0.755816815332586	0.979960035383243
"Vibrio"	0.173057176602614	0.889606015107075
"Salinivibrio"	0.438478684084526	0.933039831248797
"Enterovibrio"	0.668250157058072	0.968910237740966
"Grimontia"	0.539990399324544	0.94650097781927
"Aliivibrio"	0.716857614118819	0.97557278134518
"Thaumasiovibrio"	0.57082248578355	0.954202704515828
"Paraphotobacterium"	0.472314062421764	0.933277836585676
"unclassified Vibrionales"	0.410390451920351	0.912550837562266
"Ruminobacter"	0.593218786650149	0.959047912191187
"Anaerobiospirillum"	0.538987709788133	0.952617342046914
"Succinimonas"	0.597589864604662	0.956886713557089
"Succinivibrio"	0.546010655340825	0.951647784287986
"Succinatimonas"	0.578759658129338	0.959110473994495
"unclassified Succinivibrionaceae"	0.374222087275487	0.919984598383809
"Aeromonas"	0.81851370622165	0.986212913031271
"Tolumonas"	0.580785701774591	0.958373693988821
"Oceanimonas"	0.637890288006244	0.968932987962606
"Oceanisphaera"	0.49643648209421	0.939927047698439
"Zobellella"	0.636112604235114	0.968677380578768
"Actinobacillus"	0.422737827251961	0.929857971819802
"Haemophilus"	0.755531825865244	0.98097474494751
"Pasteurella"	0.117391915053123	0.857262086784328
"Mannheimia"	0.422078737489385	0.934671918875025
"Gallibacterium"	0.469387925123257	0.939948452116102
"Histophilus"	0.543205547506659	0.949841431207979
"Avibacterium"	0.257014638671351	0.885040228742754
"Aggregatibacter"	0.727353198506094	0.978365917607745
"Bibersteinia"	0.622011484981848	0.961674662290831
"Basfia"	0.457855654316418	0.937870146311029
"Necropsobacter"	0.581094428203396	0.956470385307196
"Otariodibacter"	0.589595268389884	0.958842876447196
"Vespertiliibacter"	0.486931938280302	0.937523580234651
"Rodentibacter"	0.544058232045141	0.953428057039221
"Glaesserella"	0.490825761218524	0.941601307209393
"unclassified Pasteurellaceae (miscellaneous)"	0.564975672520622	0.956150714360389
"Salinisphaera"	0.364433688397267	0.909188159190353
"unclassified Salinisphaeraceae"	0.358588615273848	0.905615979984631
"Orbus"	0.384302770041101	0.923775519103781
"Gilliamella"	0.718682075860677	0.976767216072034
"Frischella"	0.604743220773137	0.961423302416881
"Arenicella"	0.361464816672042	0.906392913545332
"Acidiferrobacter"	0.524016502276574	0.947402346716132
"Sulfurifustis"	0.511004972135408	0.945473458778602
"Sulfuricaulis"	0.466092840964212	0.935478001150678
"Cellvibrio"	0.561299341716148	0.955887525558128
"Teredinibacter"	0.542191436008274	0.951744675185631
"Candidatus Endobugula"	0.382390726083024	0.907531316561556
"Saccharophagus"	0.50839186247288	0.940810418944941
"Marinimicrobium"	0.626076956846435	0.962733308959221
"Simiduia"	0.422171285442462	0.924999786173487
"Umboniibacter"	0.479305530886996	0.935948059218537
"Gilvimarinus"	0.50049462647883	0.938828843045538
"unclassified Cellvibrionaceae"	0.493421067168145	0.940318569947324
"Marinagarivorans"	0.577806790795074	0.953336493601639
"Agarilytica"	0.394759645534027	0.915724789079165
"Congregibacter"	0.579466533469731	0.958790127592256
"Haliea"	0.358511904862945	0.912558195345996
"Halioglobus"	0.492546153143247	0.942778772700549
"Luminiphilus"	0.5622825255246	0.950894926293827
"Pseudohaliea"	0.35432095238045	0.910538777371564
"unclassified Halieaceae"	0.467104704161935	0.9440029424452
"Microbulbifer"	0.662253536519965	0.972379728589637
"Porticoccus"	0.314936195740511	0.90110472646887
"unclassified Porticoccaceae"	0.514736867010213	0.948170821397924
"Dasania"	0.560475010079731	0.952147882068795
"Spongiibacter"	0.578931262208445	0.956787670167742
"Oceanicoccus"	0.51815133706257	0.93803198627206
"Sinobacterium"	0.447224565878539	0.931361804317248
"Zhongshania"	0.549795312020976	0.951513637566984
"unclassified Spongiibacteraceae"	0.51620529306886	0.946315417405615
"unclassified Cellvibrionales"	0.211261379439512	0.877108902863782
"Nevskia"	0.525288853159859	0.947347243927644
"Hydrocarboniphaga"	0.3691449502734	0.912522722114402
"Solimonas"	0.629034896237777	0.96431938691731
"Steroidobacter"	0.454512208825251	0.936101028556942
"unclassified Sinobacteraceae"	0.50353070800667	0.93721662111882
"Fontimonas"	0.550947283855015	0.952828189324959
"Sinimarinibacterium"	0.523368284599247	0.942657593657722
"Immundisolibacter"	0.52374634724869	0.946679331162106
"unclassified Gammaproteobacteria (miscellaneous)"	0.382966366611705	0.938205339856176
"Ignatzschineria"	0.376603519231749	0.90860348124551
"Alkalimonas"	0.569428358871086	0.952353459171341
"Sedimenticola"	0.455305958011193	0.940159069289721
"Wohlfahrtiimonas"	0.517044215398659	0.943401346232122
"Candidatus Thioglobus"	0.227517781776628	0.872798123090895
"Gallaecimonas"	0.361755929515378	0.910873035137207
"Thiohalobacter"	0.598167080329447	0.958733715095328
"Candidatus Competibacter"	0.479291020340761	0.939811449765483
"Plasticicumulans"	0.583498738101759	0.957294650687074
"unclassified Candidatus Competibacteraceae"	0.66803210147226	0.969508128696247
"Pseudohongiella"	0.524897283184227	0.950302524740378
"Thiolapillus"	0.509439420278018	0.944909424123389
"Candidatus Ruthia"	0.457025819447055	0.933446861782429
"Candidatus Thiodiazotropha"	0.532188818773336	0.949071521081227
"Bartonella"	0.43008656947525	0.934175226131317
"Methylocystis"	0.0901148720161976	0.844469559165515
"Methylosinus"	0.604872554076924	0.960828323480213
"unclassified Methylocystaceae"	0.652177271709301	0.96840585499821
"Pleomorphomonas"	0.533327397161734	0.949562858246082
"Hansschlegelia"	0.569649957819632	0.954903223483102
"Bradyrhizobium"	0.48335928875647	0.953375986555988
"Nitrobacter"	0.521457879378701	0.94779485736257
"Afipia"	0.268413350278674	0.90589849393188
"Rhodopseudomonas"	0.607654445524527	0.96399767171286
"Oligotropha"	0.433742032019428	0.928267965224121
"unclassified Bradyrhizobiaceae"	0.432356258576413	0.937501692407238
"Bosea"	0.279066323829262	0.916552978665364
"Tardiphaga"	0.392208600571952	0.92874369809349
"Variibacter"	0.580235276034748	0.957628209735946
"Hyphomicrobium"	0.134550282470718	0.866868249468134
"Rhodomicrobium"	0.575115083820973	0.957272559213475
"Rhodoplanes"	0.258737776865295	0.908860094538535
"Aquabacter"	0.562169940948861	0.954904974084123
"Devosia"	0.608047729046458	0.964896539656664
"Blastochloris"	0.541300740727971	0.949300693779138
"Prosthecomicrobium"	0.541171155842825	0.952076065401641
"Filomicrobium"	0.494989917754723	0.943252574239167
"unclassified Hyphomicrobiaceae"	0.541923253307544	0.95323931592391
"Maritalea"	0.457475677386761	0.933522006795888
"Pelagibacterium"	0.231344961336479	0.892968072580121
"Cucumibacter"	0.569163948397716	0.955005482382824
"Beijerinckia"	0.534145775768042	0.950477380609766
"unclassified Beijerinckiaceae"	0.523502993920953	0.949007229470953
"Methylocella"	0.617334702233149	0.961946333319384
"Rhodoblastus"	0.364318911223267	0.92378498317881
"Methylocapsa"	0.359636423509583	0.911918706646115
"Methylovirgula"	0.6709305546481	0.970895725073952
"Phyllobacterium"	0.510780465026509	0.941548657506518
"Aminobacter"	0.338218699048549	0.917470283119953
"Mesorhizobium"	0.0954880905582866	0.862900074852929
"Aquamicrobium"	0.555430282624365	0.955109718256995
"Pseudaminobacter"	0.575788438066171	0.955378457471457
"unclassified Phyllobacteriaceae"	0.609079091377157	0.960401634887893
"Nitratireductor"	0.489443049801526	0.941879689313414
"Hoeflea"	0.322063984984503	0.907350391924108
"Chelativorans"	0.599398001343394	0.95947392317293
"Liberibacter"	0.388276059453016	0.926188018674653
"unclassified Rhizobiaceae"	0.520892602312704	0.947812741690098
"Kaistia"	0.377177350788009	0.923612710043503
"Shinella"	0.182176472201579	0.862734960576218
"Ciceribacter"	0.568210967827433	0.955231209126639
"Agrobacterium"	0.645375858595625	0.967941286864527
"Rhizobium"	0.0135053838257999	0.752383619077881
"Neorhizobium"	0.345707230965241	0.921542272142274
"Sinorhizobium"	0.11931133085386	0.858203512184604
"Ensifer"	0.695252741533814	0.972207429051252
"Brucella"	0.492833690293584	0.940673938385186
"Ochrobactrum"	0.624499948682161	0.963720602165605
"Mycoplana"	0.527593674521315	0.950939063854088
"unclassified Brucellaceae"	0.347088424475298	0.908919887635804
"Pseudochrobactrum"	0.415548086663973	0.922508868069873
"Falsochrobactrum"	0.584000065181726	0.957789842790494
"Rhodobium"	0.505922949055632	0.945580837604926
"Roseospirillum"	0.437647000397853	0.931978663145923
"Parvibaculum"	0.522173654692992	0.945967732333428
"Anderseniella"	0.554972073360469	0.955350616339962
"Amorphus"	0.540632868609868	0.947925204072881
"Afifella"	0.582467313292347	0.956732575020781
"Candidatus Phaeomarinobacter"	0.574734945070516	0.9566463806188
"unclassified Rhodobiaceae"	0.637654186748534	0.96721395390854
"Methylobacterium"	0.354777047018113	0.932331667945763
"Microvirga"	0.180258826852508	0.878385044062459
"Neomegalonema"	0.53085363194451	0.946477011792571
"Methylorubrum"	0.684643539868337	0.97208913224658
"Aurantimonas"	0.617167824115275	0.963716269534707
"Fulvimarina"	0.569884394851099	0.953579931218459
"Martelella"	0.596680008694704	0.961995818970661
"Aureimonas"	0.634573291609028	0.963945119509851
"Consotaella"	0.434461467367238	0.933260009576572
"Azorhizobium"	0.687487897105103	0.97067319300416
"Ancylobacter"	0.358124954423922	0.90498074166735
"Xanthobacter"	0.558360399022143	0.956535912326243
"Starkeya"	0.563502289564473	0.955512467176377
"Pseudoxanthobacter"	0.555083543456853	0.953816972158039
"Pseudolabrys"	0.460781148813488	0.935833591241244
"Cohaesibacter"	0.565439436035763	0.95678349016872
"Breoghania"	0.49438855977677	0.93403625241711
"Roseiarcus"	0.574218259356814	0.956373010489879
"Notoacmeibacter"	0.543717813930331	0.951197322985588
"Chelatococcus"	0.644290259673094	0.967895135598424
"Salinarimonas"	0.604840877268002	0.963750483869083
"unclassified Rhizobiales (miscellaneous)"	0.719455767511624	0.978779990400389
"Candidatus Hodgkinia"	0.572901476628745	0.957759663909993
"Methyloceanibacter"	0.530331264219528	0.946784384350946
"Hartmannibacter"	0.589731242920986	0.95838061730702
"Pseudorhodoplanes"	0.582625135494827	0.957424205032236
"Candidatus Tokpelaia"	0.439893175193593	0.925987928061352
"Candidatus Phycorickettsia"	0.335101727597093	0.904770681706841
"Rickettsia"	0.349659341512557	0.911144057738255
"Orientia"	0.541173863262537	0.951470015582084
"Anaplasma"	0.546862954521765	0.952341414338959
"Ehrlichia"	0.573986482075341	0.95571609861828
"Neorickettsia"	0.565789711456212	0.953706264566881
"Candidatus Xenolissoclinum"	0.323005626381654	0.886470869605042
"Wolbachia"	0.632300855546536	0.965169649446179
"unclassified Rickettsiales"	0.534842072251814	0.950735544801335
"Candidatus Midichloria"	0.542899453535496	0.952598448097245
"Candidatus Fokinia"	0.393107410366553	0.916608217184556
"Candidatus Hepatobacter"	0.505887557260899	0.943370585710734
"Alphaproteobacteria: environmental samples"	0.55055188900213	0.947648136857464
"Candidatus Pelagibacter"	0.508332723743678	0.949087827608787
"unclassified Pelagibacteraceae"	0.528904336187364	0.948267420093037
"unclassified Pelagibacterales"	0.338184079204507	0.899060899167814
"Candidatus Fonsibacter"	0.213910935742808	0.847527476222922
"Acetobacter"	0.32142842352116	0.916888958396669
"Gluconobacter"	0.666575860898005	0.968244485133085
"Acidiphilium"	0.62042639209303	0.96504905970618
"Rhodopila"	0.58434535074152	0.958140210677151
"Acidomonas"	0.409890291628076	0.916151809907388
"unclassified Acetobacteraceae"	0.283902750435889	0.912580769007629
"Acidocella"	0.555752635583234	0.956623845183133
"Acidisphaera"	0.477892760905248	0.942762976296033
"Gluconacetobacter"	0.485935390119458	0.936981779715486
"Asaia"	0.538138541920724	0.949180051186451
"Roseomonas"	0.667059190678002	0.970108120658815
"Kozakia"	0.444252706251352	0.933882316281905
"Rubritepida"	0.53866761114462	0.94899031796689
"Saccharibacter"	0.554693489200735	0.949435741205056
"Neoasaia"	0.560534090705229	0.950787254014209
"Granulibacter"	0.587608388773613	0.953431202429656
"Belnapia"	0.666745222587939	0.971014632741925
