"wi.ep"	"wi.eBH"
"Tatumella"	0.437319629312212	0.986755041160895
"Phaseolibacter"	0.56519403560305	0.98941148259034
"unclassified Erwiniaceae"	0.617546358830852	0.990539142711751
"Mixta"	0.607125999315967	0.990764158512394
"Brenneria"	0.71021495875577	0.993518763697121
"Sodalis"	0.503497614190319	0.988663300767731
"Pectobacterium"	0.416971892089059	0.987404435631848
"Dickeya"	0.62319563444746	0.990991824066852
"Lonsdalea"	0.398794434075438	0.987560060269061
"Serratia"	0.187053289567817	0.983828083698574
"Yersinia"	0.456248883497669	0.987794162530846
"Rahnella"	0.287161766580765	0.984831333188416
"Rouxiella"	0.273523778230907	0.985055078935441
"Chania"	0.44792627556295	0.987130053323259
"unclassified Yersiniaceae"	0.378242194450606	0.984971783712826
"Candidatus Fukatsuia"	0.565364672312723	0.986799258876902
"Hafnia"	0.48627789578742	0.989182457053097
"Edwardsiella"	0.647423673217854	0.991945440119496
"Obesumbacterium"	0.508638155709622	0.989415747359358
"Morganella"	0.695899662154272	0.992621077089387
"Proteus"	0.224553760989565	0.985024410646314
"Providencia"	0.721584060067774	0.993332757490889
"Xenorhabdus"	0.62439909945341	0.99104181262723
"Arsenophonus"	0.172351614058795	0.979193896596566
"Photorhabdus"	0.499388255364721	0.989577199154217
"Budvicia"	0.420191425779032	0.98765909883673
"Leminorella"	0.377529222692569	0.986835551640261
"Pragia"	0.538953155318055	0.989371320837024
"Plesiomonas"	0.189152785107673	0.98323488577797
"Grimontella"	0.489833821702965	0.988955560864997
"unclassified Enterobacterales (miscellaneous)"	0.595081256714673	0.990416743493323
"Phytobacter"	0.487388231431156	0.987880288978533
"Legionella"	0.636339290246855	0.991283934938701
"Fluoribacter"	0.422732813075495	0.98733599162664
"Tatlockia"	0.479195306827746	0.989017695590869
"unclassified Legionellaceae"	0.539201392934398	0.989582770005879
"Coxiella"	0.60216937824596	0.992042635682527
"Rickettsiella"	0.496452122526501	0.988689620566472
"unclassified Coxiellaceae"	0.563109831323967	0.988966393556052
"Aquicella"	0.56704776037655	0.990169859560096
"unclassified Legionellales"	0.634459703108519	0.991228991392926
"Chromatium"	0.450805421581964	0.987897892210739
"Thiocapsa"	0.571162446614111	0.990400039270655
"Nitrosococcus"	0.433399988437477	0.986952918769646
"Thiocystis"	0.463088560450114	0.988174029840011
"Thiodictyon"	0.581245242441416	0.990323724288139
"Lamprocystis"	0.479601665388417	0.987716983967358
"Thiorhodovibrio"	0.537056750304502	0.989684709068223
"Rheinheimera"	0.652101518330712	0.991681548331575
"unclassified Chromatiaceae"	0.582134556688862	0.989929153357238
"Chromatiaceae: environmental samples"	0.618807557779378	0.991294600208167
"Allochromatium"	0.505241889732908	0.98934088604808
"Marichromatium"	0.597957183399032	0.990391886398245
"Thioflavicoccus"	0.502910411997139	0.986255704060147
"Arsukibacterium"	0.556409756720273	0.990355017198225
"Candidatus Nitrosoglobus"	0.510267340758893	0.988417333456698
"Pararheinheimera"	0.516675054260853	0.989345028183342
"Ectothiorhodospira"	0.597220371641744	0.990556213704015
"Arhodomonas"	0.596438609721288	0.990949957454704
"Nitrococcus"	0.451958975162244	0.987364018757222
"Halorhodospira"	0.542722826554753	0.989385311931754
"Alkalispirillum"	0.559397293795165	0.990212747241172
"Thioalkalivibrio"	0.375355552750379	0.986519013639266
"Alkalilimnicola"	0.573978439158746	0.989857475642718
"unclassified Ectothiorhodospiraceae"	0.483763075653979	0.988048464295013
"Thiohalomonas"	0.335139415228512	0.984438727843692
"Aquisalimonas"	0.53354767114527	0.989293448785531
"Thiohalospira"	0.385506966998612	0.983274381826224
"Spiribacter"	0.530680703164294	0.989305391674871
"Thioalbus"	0.548045190036409	0.990349732240448
"Acidihalobacter"	0.583522151981718	0.990165244140698
"Halothiobacillus"	0.530611337716319	0.990022284167431
"unclassified Halothiobacillaceae"	0.557109048367856	0.989523537072491
"Granulosicoccus"	0.571743004334977	0.990266186482748
"Sulfuriflexus"	0.55880969290853	0.989783601623712
"unclassified Chromatiales"	0.434503093299057	0.987710025676016
"Sulfurivermis"	0.306253790838225	0.98475273042055
"Wenzhouxiangella"	0.486335546166427	0.988185260304681
"Woeseia"	0.556558938196469	0.990121410190481
"Lysobacter"	0.765201592553917	0.994278336473867
"Xanthomonas"	0.188196624584882	0.983853687861194
"Xylella"	0.551113363832633	0.990285649709742
"Stenotrophomonas"	0.103358126080852	0.983100241318304
"Luteimonas"	0.622537744811743	0.990660411872063
"Pseudoxanthomonas"	0.233409220390823	0.98422711718245
"Thermomonas"	0.548964919262079	0.989346033855017
"unclassified Xanthomonadaceae"	0.502175635888737	0.988498569680528
"Silanimonas"	0.509664741269351	0.989118865598547
"Arenimonas"	0.484206992253274	0.987571491528345
"Vulcaniibacterium"	0.50753747349003	0.988475821743949
"unclassified Xanthomonadales"	0.5617441781396	0.990877300734674
"Frateuria"	0.595610837868782	0.990415020021216
"Rhodanobacter"	0.261608134068643	0.98355141510432
"Fulvimonas"	0.521126597350516	0.988076245549268
"Dyella"	0.474442073281832	0.988914433395689
"Luteibacter"	0.337150016287154	0.985465484982841
"Aquimonas"	0.521375663832772	0.988858483641068
"Dokdonella"	0.480894369174569	0.987565985791298
"Rudaea"	0.585792325991223	0.990659964758771
"Pseudofulvimonas"	0.514371998023311	0.989769684628675
"Metallibacterium"	0.54951502410488	0.98736963888433
"Mizugakiibacter"	0.544120431576414	0.989559672538403
"Oleiagrimonas"	0.586996565706697	0.991076261845494
"unclassified Rhodanobacteraceae"	0.383135861030393	0.986683307236988
"Ahniella"	0.591665546943921	0.990731038141595
"Dichelobacter"	0.523033526663084	0.99054096148947
"Cardiobacterium"	0.438889699617256	0.987498034665375
"Methylococcus"	0.567496459848847	0.989889978434292
"Methylomonas"	0.260584743436028	0.985398993960061
"Methylobacter"	0.610465925147909	0.990700604148606
"Methylomicrobium"	0.512000396731038	0.989039844999951
"unclassified Methylococcaceae"	0.699925125090338	0.992516445524405
"Methylocaldum"	0.561662925550401	0.98977137211686
"Methylosarcina"	0.568792781886649	0.990632297512146
"Methylovulum"	0.584691978841914	0.990829478234919
"Methyloterricola"	0.457591611015074	0.988572218094083
"unclassified Methylothermaceae"	0.507370110167811	0.989572458284281
"unclassified Methylococcales"	0.555987836972873	0.989721022781048
"Halomonas"	0.348041633396081	0.985867511251523
"Chromohalobacter"	0.579917156842421	0.990486494819164
"Cobetia"	0.464953602356979	0.988136935969756
"Halotalea"	0.284901750689919	0.984436598457477
"Salinicola"	0.458910254619569	0.988573224606163
"Kushneria"	0.60604469849216	0.991638254606107
"Aidingimonas"	0.521557992328837	0.989702515941417
"Zymobacter"	0.556651089894005	0.990258880064013
"Candidatus Carsonella"	0.603172006161364	0.990320172695023
"Candidatus Evansia"	0.549650995211284	0.989690415756567
"Candidatus Portiera"	0.505745104271109	0.989315555733744
"Oceanospirillum"	0.672474334950959	0.992602451606455
"Marinomonas"	0.593557661358947	0.990376675782836
"Marinobacterium"	0.546308960867676	0.989483012712988
"Marinospirillum"	0.610932557952756	0.990307158409975
"Neptunomonas"	0.37096699702933	0.987334707344304
"Thalassolituus"	0.458258515304327	0.987777620198205
"Oleispira"	0.467443602898241	0.987603193782568
"Oceanobacter"	0.527984486284938	0.98948195261371
"unclassified Oceanospirillaceae"	0.208550554057503	0.98369870784563
"Neptuniibacter"	0.418600789436486	0.987590858437205
"Amphritea"	0.32486099065817	0.985863644916322
"Bermanella"	0.549802646049098	0.990289992828842
"Oleibacter"	0.506388363225334	0.988394814445902
"Bacterioplanes"	0.573877541846745	0.990477764238884
"Oleiphilus"	0.439011068822348	0.986518989288387
"Alcanivorax"	0.670939000116907	0.991480374346339
"Marinicella"	0.602743096657637	0.990034108597223
"Ketobacter"	0.548904885013273	0.989409756684511
"Hahella"	0.628770726789238	0.991742323935941
"Zooshikella"	0.551512546207346	0.990651076729994
"Reinekea"	0.544039678854744	0.989889989119858
"Saccharospirillum"	0.557869109098426	0.989548400245996
"unclassified Saccharospirillaceae"	0.509869927910905	0.989216135209985
"Gynuella"	0.573645508554927	0.989809891189485
"Kangiella"	0.400593068201242	0.986572070859522
"Pleionea"	0.551944426196036	0.989891696606911
"Endozoicomonas"	0.609266526809022	0.989747776300302
"Balneatrix"	0.509392569153139	0.988681306062392
"unclassified Oceanospirillales (miscellaneous)"	0.565490183797369	0.990607340993559
"Terasakiispira"	0.551700090224156	0.990296986471582
"Alteromonas"	0.38440298501034	0.986722664912372
"Marinobacter"	0.79490133134365	0.994571676998214
"Glaciecola"	0.22637861384666	0.973590912481801
"unclassified Alteromonadaceae"	0.381451680628245	0.986661050163239
"Alishewanella"	0.514542723145349	0.989954438619752
"Aestuariibacter"	0.475004881778973	0.988013634769913
"Agarivorans"	0.513668049525966	0.989388282778929
"Salinimonas"	0.458700306030435	0.987029963885152
"Bowmanella"	0.542562199766529	0.989715407924852
"Aliagarivorans"	0.474006056760174	0.988738222162799
"Catenovulum"	0.339324040645739	0.982750431091068
"Paraglaciecola"	0.556450358122997	0.990242693967733
"Lacimicrobium"	0.576087056934326	0.990838105355503
"Tamilnaduibacter"	0.412524093557798	0.987601639777597
"Pseudoalteromonas"	0.471509407901002	0.987516929955298
"Algicola"	0.556167870840231	0.99027528732191
"Psychrosphaera"	0.588796400020167	0.990565079132957
"Colwellia"	0.497230581365176	0.988645372999133
"Thalassomonas"	0.605126342384218	0.990251227043307
"Thalassotalea"	0.569550546352862	0.990598535994889
"Shewanella"	0.682422254554527	0.992574134950231
"unclassified Shewanellaceae"	0.550508453481462	0.990382124454407
"Moritella"	0.613218134594479	0.990532558463255
"Ferrimonas"	0.380365633101123	0.98670754832736
"Idiomarina"	0.2168283104606	0.984587357118382
"unclassified Idiomarinaceae"	0.538182349866385	0.989331122350525
"Aliidiomarina"	0.558763925836054	0.989680046934731
"Psychromonas"	0.656017446642186	0.99153586095091
"Corallincola"	0.602879036693949	0.991347372873147
"unclassified Alteromonadales"	0.477261125837855	0.987893367650161
"Photobacterium"	0.704236989533602	0.992957052361091
"Vibrio"	0.4649385705122	0.988043072269084
"Salinivibrio"	0.586393363105547	0.99029433856208
"Enterovibrio"	0.617439733770511	0.991215671552447
"Grimontia"	0.536926913040303	0.987856006215738
"Aliivibrio"	0.683818178977966	0.991839302275059
"Thaumasiovibrio"	0.620700180632741	0.99130924883282
"Paraphotobacterium"	0.578749495976102	0.9904671583067
"unclassified Vibrionales"	0.539226019020031	0.989523167524981
"Ruminobacter"	0.617758423928164	0.990836427240529
"Anaerobiospirillum"	0.558670287010494	0.989152498594037
"Succinimonas"	0.581897069531118	0.989666023431809
"Succinivibrio"	0.544942381021849	0.989791259821731
"Succinatimonas"	0.607017338735776	0.990492951459534
"unclassified Succinivibrionaceae"	0.64010361595585	0.991335563664492
"Aeromonas"	0.774265202837141	0.994172906484264
"Tolumonas"	0.483584634261443	0.989595986071504
"Oceanimonas"	0.489638379124221	0.987407502857224
"Oceanisphaera"	0.485187734442881	0.988127754309639
"Zobellella"	0.554504528446106	0.989907823685771
"Actinobacillus"	0.316160099766352	0.985464452151705
"Haemophilus"	0.158887230108428	0.983512734910492
"Pasteurella"	0.63594896687172	0.990902522767136
"Mannheimia"	0.03460407991576	0.950188266706038
"Gallibacterium"	0.604385510843064	0.990583316312713
"Histophilus"	0.295266233930526	0.977819257230831
"Avibacterium"	0.599633045113316	0.991449056788341
"Aggregatibacter"	0.706369331171792	0.992758252289635
"Bibersteinia"	0.458080737413435	0.98935858367468
"Basfia"	0.550843666492044	0.989358129018748
"Necropsobacter"	0.449103782603924	0.985386154514214
"Otariodibacter"	0.383778650313017	0.984161223698458
"Vespertiliibacter"	0.50697833007503	0.989073968153122
"Rodentibacter"	0.45697194464978	0.988126047049196
"Glaesserella"	0.375661199768968	0.985971592411228
"unclassified Pasteurellaceae (miscellaneous)"	0.559404194664788	0.989988906836944
"Salinisphaera"	0.360863770252902	0.980324345585192
"unclassified Salinisphaeraceae"	0.556564686470405	0.989966158183273
"Orbus"	0.527252739197798	0.989043077426996
"Gilliamella"	0.684085575107265	0.992640663258556
"Frischella"	0.531164979130015	0.989896301363935
"Arenicella"	0.528947966463866	0.990628941184436
"Acidiferrobacter"	0.551724304463886	0.989847580358955
"Sulfurifustis"	0.502468235475589	0.989072826037408
"Sulfuricaulis"	0.456193388626202	0.988047347275285
"Cellvibrio"	0.623164925688223	0.990240751541239
"Teredinibacter"	0.549451639553062	0.989687593651561
"Candidatus Endobugula"	0.565217877439681	0.989943831668875
"Saccharophagus"	0.537948768215055	0.989318154325714
"Marinimicrobium"	0.522441974846201	0.988437369950083
"Simiduia"	0.547759539020201	0.98918850149454
"Umboniibacter"	0.304100043299595	0.982065844625304
"Gilvimarinus"	0.554153012833847	0.989004988950051
"unclassified Cellvibrionaceae"	0.462280540640894	0.986765591633129
"Marinagarivorans"	0.333267857471441	0.986658363107737
"Agarilytica"	0.456420761991418	0.988527471128693
"Congregibacter"	0.501432616514135	0.989384770513754
"Haliea"	0.549341612828466	0.989846037892767
"Halioglobus"	0.495824934409541	0.988571219439
"Luminiphilus"	0.541454775184573	0.990314746094043
"Pseudohaliea"	0.55533177665236	0.99033841312564
"unclassified Halieaceae"	0.600409308858072	0.990350880017528
"Microbulbifer"	0.523466617447543	0.989251474241661
"Porticoccus"	0.476444885219917	0.988442306748832
"unclassified Porticoccaceae"	0.555204322189337	0.989419444607868
"Dasania"	0.408497344204387	0.984122695514974
"Spongiibacter"	0.616940683913007	0.991689332099079
"Oceanicoccus"	0.489068478887942	0.988770994078685
"Sinobacterium"	0.498038034032561	0.988214930681943
"Zhongshania"	0.523945238653104	0.989612820962214
"unclassified Spongiibacteraceae"	0.538972706888741	0.989986276982936
"unclassified Cellvibrionales"	0.559362149500588	0.98969490922549
"Nevskia"	0.471756793450637	0.987338801919454
"Hydrocarboniphaga"	0.532152117554705	0.988906040317941
"Solimonas"	0.623027377825599	0.992157587377518
"Steroidobacter"	0.6032531902477	0.990488612925728
"unclassified Sinobacteraceae"	0.599188939047531	0.990724754119488
"Fontimonas"	0.546236577877071	0.989629355520614
"Sinimarinibacterium"	0.286395830673402	0.98152815487222
"Immundisolibacter"	0.561382081700242	0.990676325277092
"unclassified Gammaproteobacteria (miscellaneous)"	0.341300756639002	0.985460832372212
"Ignatzschineria"	0.526858401659981	0.98892572369278
"Alkalimonas"	0.497520068001903	0.988951984900343
"Sedimenticola"	0.565979467883346	0.989661374718815
"Wohlfahrtiimonas"	0.519232065971027	0.98893432871461
"Candidatus Thioglobus"	0.430776396933963	0.987069812157144
"Gallaecimonas"	0.53507393362367	0.989986816462578
"Thiohalobacter"	0.545372493791899	0.99053383528298
"Candidatus Competibacter"	0.482932680994023	0.98850304609564
"Plasticicumulans"	0.576363171688038	0.990553245479518
"unclassified Candidatus Competibacteraceae"	0.105888001763284	0.973398998598215
"Pseudohongiella"	0.540285678904049	0.988828208260943
"Thiolapillus"	0.506381879673773	0.988548112996064
"Candidatus Ruthia"	0.521328547032371	0.984724346491531
"Candidatus Thiodiazotropha"	0.480357717924614	0.988611228149245
"Bartonella"	0.231915815102285	0.983924355471291
"Methylocystis"	0.682496124196999	0.99265681494811
"Methylosinus"	0.647398194894678	0.991468624605604
"unclassified Methylocystaceae"	0.553197498300334	0.989666513133743
"Pleomorphomonas"	0.657189686555823	0.991427750290171
"Hansschlegelia"	0.523160162330349	0.989044502898839
"Bradyrhizobium"	0.211382155722516	0.983744977588299
"Nitrobacter"	0.322649127281641	0.985822033066747
"Afipia"	0.667393635378844	0.991739733014305
"Rhodopseudomonas"	0.467075818440495	0.987555862433959
"Oligotropha"	0.509249038347977	0.989466931096792
"unclassified Bradyrhizobiaceae"	0.484224460034244	0.988135688601773
"Bosea"	0.34098714533804	0.985269515584572
"Tardiphaga"	0.633176092448964	0.991690620219157
"Variibacter"	0.520463324950603	0.98960025100498
"Hyphomicrobium"	0.653416836544969	0.990857149067789
"Rhodomicrobium"	0.4189372306298	0.985595970151277
"Rhodoplanes"	0.135967969425396	0.981152969819392
"Aquabacter"	0.332241923131438	0.984285021026162
"Devosia"	0.789301912452923	0.994056641953351
"Blastochloris"	0.602908441757918	0.990514387422143
"Prosthecomicrobium"	0.61771623705302	0.99075541361089
"Filomicrobium"	0.460286467027725	0.988318371724991
"unclassified Hyphomicrobiaceae"	0.557358348991671	0.985546463588239
"Maritalea"	0.464042516988317	0.986985667847151
"Pelagibacterium"	0.378333512571555	0.98702856835634
"Cucumibacter"	0.551244158759321	0.990687041011564
"Beijerinckia"	0.423749154321416	0.987125281227677
"unclassified Beijerinckiaceae"	0.504803681521302	0.988748681027029
"Methylocella"	0.526750386909138	0.988827494169801
"Rhodoblastus"	0.34215866011872	0.986408779787192
"Methylocapsa"	0.579474529406546	0.989993381382
"Methylovirgula"	0.56436559983817	0.990871521343437
"Phyllobacterium"	0.558017181572657	0.989869627335819
"Aminobacter"	0.550971535085429	0.989996213973531
"Mesorhizobium"	0.091223798095919	0.983054344425147
"Aquamicrobium"	0.444299955680558	0.987682694362042
"Pseudaminobacter"	0.491004929586494	0.989079942978887
"unclassified Phyllobacteriaceae"	0.408042636329743	0.986944261839892
"Nitratireductor"	0.599402190522166	0.990756148311533
"Hoeflea"	0.637525947096988	0.99167387054749
"Chelativorans"	0.594579300551498	0.989751424600148
"Liberibacter"	0.609491520737051	0.99104140715835
"unclassified Rhizobiaceae"	0.570265824647142	0.989973182567451
"Kaistia"	0.661360066069262	0.991618993113228
"Shinella"	0.484375536820509	0.988448883790945
"Ciceribacter"	0.594174344695655	0.990742864340886
"Agrobacterium"	0.663435215585023	0.991753398995687
"Rhizobium"	0.064920586394518	0.98294932767007
"Neorhizobium"	0.62755844374767	0.991708540341719
"Sinorhizobium"	0.461548361053219	0.988026556370836
"Ensifer"	0.618321837576025	0.990319571167418
"Brucella"	0.437348031909588	0.984507518287193
"Ochrobactrum"	0.657376722939399	0.991270145989937
"Mycoplana"	0.563131813931162	0.990631617883471
"unclassified Brucellaceae"	0.59751656085636	0.990263374405298
"Pseudochrobactrum"	0.519610354820103	0.989536505560769
"Falsochrobactrum"	0.554191239430092	0.988678280892204
"Rhodobium"	0.598351673570304	0.990770025256667
"Roseospirillum"	0.505418519077257	0.988885503669908
"Parvibaculum"	0.56556550441817	0.989113347010828
"Anderseniella"	0.496846226249889	0.989168728474286
"Amorphus"	0.544487387200959	0.989622375345749
"Afifella"	0.43047931862151	0.987447498983311
"Candidatus Phaeomarinobacter"	0.571282126226721	0.990749735366478
"unclassified Rhodobiaceae"	0.345634742659785	0.985777146532864
"Methylobacterium"	0.236881397612664	0.983724017612282
"Microvirga"	0.578116638834292	0.990044505652686
"Neomegalonema"	0.480044051316854	0.984280451276712
"Methylorubrum"	0.65857464928003	0.991756684579983
"Aurantimonas"	0.589191394215338	0.991072519677813
"Fulvimarina"	0.469493386776245	0.988264965146785
"Martelella"	0.448720084013322	0.982940783117871
"Aureimonas"	0.312426708963456	0.986145056286894
"Consotaella"	0.5468456525182	0.989587013990681
"Azorhizobium"	0.465133333189178	0.988021793082961
"Ancylobacter"	0.539882516597186	0.989248315158169
"Xanthobacter"	0.640075178795361	0.990966031251866
"Starkeya"	0.607225271765446	0.991288726371001
"Pseudoxanthobacter"	0.598991828485065	0.991703197405968
"Pseudolabrys"	0.469815475325035	0.987802135379367
"Cohaesibacter"	0.601630525866536	0.99009225853483
"Breoghania"	0.550670966530973	0.990407864706297
"Roseiarcus"	0.433795173613023	0.988009860477316
"Notoacmeibacter"	0.317102357637527	0.982276599628628
"Chelatococcus"	0.379806996067175	0.987064197819973
"Salinarimonas"	0.46852010270968	0.987821379480918
"unclassified Rhizobiales (miscellaneous)"	0.0623732896707397	0.983067432772338
"Candidatus Hodgkinia"	0.382259614033316	0.986825573429495
"Methyloceanibacter"	0.423747224215608	0.987181398476862
"Hartmannibacter"	0.603281465667794	0.99065650187365
"Pseudorhodoplanes"	0.23716361858426	0.981275906000452
"Candidatus Tokpelaia"	0.526552019223829	0.988747350210719
"Candidatus Phycorickettsia"	0.546424457540277	0.990327158050731
"Rickettsia"	0.63739411447361	0.991774673433258
"Orientia"	0.464910263702154	0.988426326266551
"Anaplasma"	0.591229308304553	0.99014622671364
"Ehrlichia"	0.170505602729753	0.974827471077265
"Neorickettsia"	0.557578383596352	0.990001181237945
"Candidatus Xenolissoclinum"	0.568825138233044	0.990440910227696
"Wolbachia"	0.193305098595503	0.982457142938196
"unclassified Rickettsiales"	0.542792708259475	0.988881278453179
"Candidatus Midichloria"	0.534138663673258	0.989226199384425
"Candidatus Fokinia"	0.523583281185886	0.989917958576296
"Candidatus Hepatobacter"	0.497395545678742	0.988766415178919
"Alphaproteobacteria: environmental samples"	0.520438167907359	0.989343636016803
"Candidatus Pelagibacter"	0.556233030412743	0.98896406946567
"unclassified Pelagibacteraceae"	0.385369741141058	0.986690579761763
"unclassified Pelagibacterales"	0.54198274089569	0.989783576378859
"Candidatus Fonsibacter"	0.53904094458111	0.986063735073908
"Acetobacter"	0.598975362503706	0.990901486071105
"Gluconobacter"	0.401936809605717	0.987921366938571
"Acidiphilium"	0.626126555330653	0.991603645975184
"Rhodopila"	0.552083886292261	0.990911804888628
"Acidomonas"	0.580417742552161	0.99007126999775
"unclassified Acetobacteraceae"	0.27867405337757	0.984790533126403
"Acidocella"	0.572383804061347	0.989474770225773
"Acidisphaera"	0.585510105521226	0.990470963865504
"Gluconacetobacter"	0.49608287037953	0.988500258685169
"Asaia"	0.468013244539986	0.988923876237633
"Roseomonas"	0.679097611076331	0.992430418356938
"Kozakia"	0.505009837409386	0.989158356118401
"Rubritepida"	0.504864019196007	0.989262598727524
"Saccharibacter"	0.570890072556848	0.989709709362306
"Neoasaia"	0.506737566767401	0.988652918421292
"Granulibacter"	0.554790654202615	0.988494961058195
"Belnapia"	0.553300297864831	0.989443810617756
"Acidicaldus"	0.441381104068276	0.986695816750419
"Commensalibacter"	0.577973242519587	0.990145861240033
"Humitalea"	0.593804968668147	0.990745461761796
"Komagataeibacter"	0.288457516340789	0.985726444544611
"Parasaccharibacter"	0.537056541306527	0.98881237401209
"Azospirillum"	0.337913422929923	0.985363850899141
"Rhodospirillum"	0.213416065052224	0.981455999869143
"Magnetospirillum"	0.640918572591745	0.991146080190146
"unclassified Rhodospirillaceae"	0.655964360108035	0.991869608717422
"Rhodospira"	0.548565641863339	0.989764830287034
"Phaeospirillum"	0.545644269818976	0.98999393302293
"Rhodovibrio"	0.522537424798531	0.990117284586336
"Thalassospira"	0.600589677443141	0.990131391378417
"Tistrella"	0.440840347388157	0.987714372120833
"Inquilinus"	0.559799697576356	0.989409719317589
"Telmatospirillum"	0.570079855494651	0.989575460786709
"Nisaea"	0.478195461831806	0.989608274855567
"Caenispirillum"	0.629485645678388	0.991140593396399
"Thalassobaculum"	0.604403362463965	0.990356844182978
"Novispirillum"	0.571698970697688	0.989886825419445
"Insolitispirillum"	0.559731332777584	0.990116140326906
"Elstera"	0.584993982712436	0.990872627751426
"Dongia"	0.635868957233362	0.991413344230735
"Magnetospira"	0.570636535610843	0.989691565512806
"Ferrovibrio"	0.549368953828665	0.990605643095472
"Candidatus Endolissoclinum"	0.577316467477943	0.990479656637784
"Tistlia"	0.551001939362863	0.989891212062781
"Limimonas"	0.482573388779386	0.988165195087454
"Niveispirillum"	0.654643031008876	0.992042880070952
"Nitrospirillum"	0.597380491556403	0.990380574393587
"Pararhodospirillum"	0.539815440611079	0.989213380883036
"Aestuariispira"	0.537778908306721	0.989392560964246
"Haematospirillum"	0.538619763762468	0.989941390671069
"Indioceanicola"	0.513166983451104	0.988214268883486
"Geminicoccus"	0.539867945427931	0.990582802082846
"Enhydrobacter"	0.632226145708072	0.990861239600389
"Reyranella"	0.426552885715157	0.987618178245501
"Elioraea"	0.587848018120691	0.990578948606313
"unclassified Rhodospirillales (miscellaneous)"	0.670942245249405	0.992343736039615
"Paracoccus"	0.759422324253595	0.993819966635712
"Rhodobacter"	0.325790591603723	0.98515958571917
"Roseobacter"	0.483737820793381	0.988771143119284
"Rhodovulum"	0.667293464135755	0.992419821222504
"Octadecabacter"	0.589360110169672	0.990787738692299
"unclassified Rhodobacteraceae"	0.413289632263783	0.987054046773209
"Sagittula"	0.496081394884617	0.98831926561482
"Sulfitobacter"	0.670892751603415	0.991596218079256
"Roseovarius"	0.214647617543838	0.983932295826092
"Antarctobacter"	0.49973427633974	0.988454326355142
"Ketogulonicigenium"	0.542054145763634	0.989401858517258
"Roseivivax"	0.642824699686782	0.991372674769246
"Ruegeria"	0.496944597723074	0.988193710328933
"Rhodobaca"	0.529032405209457	0.989548101388433
"Roseinatronobacter"	0.547978415606105	0.989737305878769
"Roseibium"	0.384434819444273	0.985286965208005
"Stappia"	0.420211411700355	0.98810480589547
"Ahrensia"	0.575220666605513	0.990017576227335
"Roseibacterium"	0.534402884585032	0.989706929760117
"Jannaschia"	0.565476885938446	0.989892636784252
"Leisingera"	0.385991923689377	0.986684845959145
"Gemmobacter"	0.4435552285523	0.986620968376907
"Albidovulum"	0.529566339311274	0.988950138117261
"Pannonibacter"	0.129142181370563	0.983350737967548
"Pseudorhodobacter"	0.268728867582149	0.976907201893979
"Loktanella"	0.523748991150735	0.990389852247453
"Oceanicola"	0.608767875401443	0.991486456464374
"Pseudovibrio"	0.444875495954325	0.987898824001703
"Salipiger"	0.612339818308637	0.990734602314327
"Thalassobacter"	0.477473435659384	0.98802270172694
"Citreicella"	0.566413869160108	0.989740238008919
"Thioclava"	0.375535798216396	0.986318289379106
"Rubellimicrobium"	0.251159638187586	0.979893752161466
"Tateyamaria"	0.468034883077186	0.989687840395654
"Phaeobacter"	0.662496135303067	0.991596635790087
"Dinoroseobacter"	0.541312333359195	0.989654118517252
"Thalassobius"	0.540481591174386	0.989906204264321
"Roseicyclus"	0.473028168408203	0.98793170206694
"Yangia"	0.361932098465078	0.985917486644421
"Pelagibaca"	0.397291490617964	0.986547225345118
"Haematobacter"	0.598811317429382	0.991322591544417
"Marinovum"	0.213850264337048	0.975817371177265
"Maribius"	0.555722406297608	0.989550927633009
"Donghicola"	0.555142657743971	0.99011586176456
"Maritimibacter"	0.531773332885427	0.988083390173452
"Thalassococcus"	0.379611445108408	0.986754981872607
"Labrenzia"	0.592514537133185	0.99065863741582
"Nesiotobacter"	0.571241571047481	0.989341795880626
"Shimia"	0.511777976891698	0.988711308818209
"Tropicimonas"	0.554633021839826	0.988818717758214
"Tropicibacter"	0.503521219482803	0.987949382620727
"Citreimonas"	0.569189044894112	0.989944401273898
"Thalassobium"	0.532397788798995	0.989725437097219
"Wenxinia"	0.552898953347289	0.989492664240803
"Sediminimonas"	0.531119008290012	0.988154262033184
"Marivita"	0.451200922347195	0.987495169253491
"Albimonas"	0.426433433499773	0.985947263389608
"Celeribacter"	0.344607446335382	0.985779116785937
"Litoreibacter"	0.572407776344745	0.990679516844347
"Ponticoccus"	0.587355480682162	0.990822933403961
"Pacificibacter"	0.540075516370007	0.990052112630262
"Pararhodobacter"	0.501782719647645	0.98659746570957
"Defluviimonas"	0.570044045662955	0.989584994701105
"Planktotalea"	0.438911440313553	0.987554469519114
"Roseicitreum"	0.555948089526942	0.989841188880378
"Oceanicella"	0.232022920137008	0.983709857520043
"Planktomarina"	0.543328283431293	0.99009458825818
"Litorimicrobium"	0.55895897663651	0.990404342549511
"Salinihabitans"	0.339827479477064	0.983672927054895
"Hwanghaeicola"	0.503727790240926	0.989100106515375
"Roseibaca"	0.568412665797827	0.990424690280939
"Tranquillimonas"	0.599666755963736	0.990321245732431
"Actibacterium"	0.527392248403521	0.989340597356833
"Falsirhodobacter"	0.470735765028174	0.989807929868709
"Mameliella"	0.51065289345571	0.990451669582476
"Pelagimonas"	0.536355301891745	0.989589746730719
