"wi.ep"	"wi.eBH"
"Pseudomonas sp. GM24"	0.527617994149236	0.999251478474146
"Pseudomonas sp. R62"	0.47150965815917	0.999246438799237
"Pseudomonas sp. R81"	0.509621796677274	0.998705878987535
"Pseudomonas prosekii"	0.568237655562144	0.999283183379363
"Pseudomonas sp. 45MFCol3.1"	0.450638072511712	0.999149013240859
"Pseudomonas donghuensis"	0.397263610779953	0.999074548476965
"Pseudomonas sp. R1-43-08"	0.480256076329824	0.998159947667572
"Pseudomonas sp. R2-37-08W"	0.526956586407301	0.999269214296439
"Pseudomonas sp. R3-18-08"	0.502269304475867	0.999239161954706
"Pseudomonas sp. R4-39-08"	0.549947798321898	0.999240779472615
"Pseudomonas guguanensis"	0.589424810831345	0.998894110800449
"Pseudomonas sp. HPB0071"	0.527198157626343	0.999241849911506
"Pseudomonas sp. UW4"	0.486572092699708	0.999083068160994
"Pseudomonas kunmingensis"	0.5352347332838	0.999230885112931
"Pseudomonas punonensis"	0.551582282835317	0.999244983940107
"Pseudomonas sp. NZIPFR-PS5"	0.524631466892279	0.999190900930769
"Pseudomonas guangdongensis"	0.504912473827701	0.999199695288178
"Pseudomonas sp. FGI182"	0.579953217655605	0.999272601754771
"Pseudomonas sp. URMO17WK12:I2"	0.536842114818705	0.999260358390505
"Pseudomonas sp. URMO17WK12:I6"	0.575032122642829	0.999241031920425
"Pseudomonas sihuiensis"	0.559890446107446	0.999212404284077
"Pseudomonas sp. URMO17WK12:I11"	0.538809674978165	0.999275258937218
"Pseudomonas sp. URMO17WK12:I4"	0.418814922557661	0.998521155261185
"Pseudomonas sp. URIL14HWK12:I6"	0.575428716191641	0.999325678943088
"Pseudomonas guariconensis"	0.496785595755572	0.999278194148026
"Pseudomonas sp. ATCC 13867"	0.55770833956698	0.999256933722674
"Candidatus Pseudomonas adelgestsugas"	0.477320033937626	0.999191651491509
"Pseudomonas soli"	0.516232042187214	0.99926005891258
"Pseudomonas sp. C9"	0.527729834648539	0.999230443605279
"Pseudomonas sp. JY-Q"	0.506670789320231	0.999229916881567
"Pseudomonas sp. URHB0015"	0.54504133456309	0.999272134114614
"Pseudomonas sp. R9.37"	0.527525830593234	0.999264689685852
"Pseudomonas oryzae"	0.509418283235349	0.999215477756897
"Pseudomonas sp. GZJR-8"	0.462126510387701	0.999107292093516
"Pseudomonas sp. TKP"	0.479424387962974	0.999199304514973
"Pseudomonas granadensis"	0.481665676841835	0.999233706480388
"Pseudomonas hussainii"	0.27828519774073	0.99813654625243
"Pseudomonas salegens"	0.509705755699281	0.999270030767933
"Pseudomonas sp. QTF5"	0.527720799507571	0.999284638093318
"Pseudomonas saudimassiliensis"	0.520994339416197	0.999238144225147
"Pseudomonas capeferrum"	0.524110086999046	0.999234789641082
"Pseudomonas sp. WCS374"	0.520777999867863	0.999232210386893
"Pseudomonas saudiphocaensis"	0.5005405313947	0.999171867144214
"Pseudomonas sp. Snoq117.2"	0.478512306902948	0.999197888407653
"Pseudomonas sp. Os17"	0.536740342820767	0.999230765711538
"Pseudomonas sp. St29"	0.505393116637362	0.999230797699467
"Pseudomonas sp. AAC"	0.558221201840894	0.999299638407063
"Pseudomonas sp. ML96"	0.580419349880508	0.999252871487255
"Pseudomonas sp. BRG-100"	0.537681353990009	0.999271212676998
"Pseudomonas sp. EGD-AKN5"	0.518609513131416	0.999274786224562
"Pseudomonas sp. DR 5-09"	0.53813952056041	0.999230123406553
"Pseudomonas sp. NFACC25"	0.514058763845208	0.999213646544818
"Pseudomonas sp. NFACC24-1"	0.531427265352525	0.998918937851136
"Pseudomonas sp. NFACC42-2"	0.569715822294204	0.999233412265829
"Pseudomonas sp. NFACC39-1"	0.493401343177763	0.999248786826317
"Pseudomonas sp. NFACC37-1"	0.530502054505756	0.99915215446202
"Pseudomonas sp. NFACC36"	0.518618870884462	0.99921113749598
"Pseudomonas sp. NFACC46-3"	0.523950973042185	0.999207981655318
"Pseudomonas sp. NFACC45"	0.501932901540418	0.999191600487031
"Pseudomonas sp. NFPP07"	0.499269901114296	0.999302409375303
"Pseudomonas sp. NFPP33"	0.530904898473223	0.9992475949579
"Pseudomonas sp. NFIX28"	0.50769215234409	0.999275367867435
"Pseudomonas sp. NFACC05-1"	0.545796127851915	0.999219702164106
"Pseudomonas sp. NFACC04-2"	0.555214932588997	0.999281681514288
"Pseudomonas sp. NFACC13-1"	0.495689645342154	0.99910329645916
"Pseudomonas sp. NFR16"	0.516202579406589	0.999249483809131
"Pseudomonas sp. NFACC02"	0.532305516005162	0.998588101499569
"Pseudomonas sp. HMSC08G10"	0.529530851729997	0.998798721695558
"Pseudomonas cerasi"	0.5138583463172	0.999212532269025
"Pseudomonas sp. 10B238"	0.549857359911969	0.999266992225595
"Pseudomonas sp. FeS53a"	0.516491397380285	0.999269785736509
"Pseudomonas sp. LFM046"	0.557915581030878	0.999210390892964
"Pseudomonas sp. HMSC75E02"	0.520576506583396	0.99923586219034
"Pseudomonas sp. MRSN12121"	0.523908488807588	0.999243193073982
"Pseudomonas sp. 21"	0.589504495765808	0.999011604607638
"Pseudomonas sp. 5"	0.55108042792618	0.999225421993437
"Pseudomonas sp. 2(2015)"	0.520851368132556	0.99923631054078
"Pseudomonas kribbensis"	0.513722063163203	0.999233764125121
"Pseudomonas sp. PONIH3"	0.539125248981634	0.999247679141576
"Pseudomonas sp. CCOS 191"	0.525863007727156	0.999235074872577
"Pseudomonas sp. 286"	0.539125190705223	0.999260154003233
"Pseudomonas sp. 655"	0.49190247563423	0.999230130197236
"Pseudomonas sp. HMSC058C05"	0.532308927666878	0.999215192716076
"Pseudomonas sp. ICMP 460"	0.50152619212907	0.999207388875987
"Pseudomonas sp. ICMP 561"	0.481618119558925	0.999255418495606
"Pseudomonas sp. ICMP 8385"	0.536763037121323	0.999240275488656
"Pseudomonas yangmingensis"	0.422901682384789	0.998538513537401
"Pseudomonas sp. Leaf48"	0.516825937409719	0.999239705518142
"Pseudomonas sp. Leaf58"	0.469312829522521	0.999221214043277
"Pseudomonas sp. Leaf83"	0.451952365163992	0.999213243697059
"Pseudomonas sp. Leaf127"	0.435147145382049	0.999217880481714
"Pseudomonas sp. Leaf129"	0.505118234170049	0.999240240568991
"Pseudomonas sp. Root329"	0.509473295786183	0.999292406089817
"Pseudomonas sp. Root401"	0.464085657449548	0.999248302583664
"Pseudomonas sp. Root562"	0.574877375522167	0.999279016873016
"Pseudomonas sp. Root9"	0.494295018456666	0.999246741831093
"Pseudomonas sp. EpS/L25"	0.490976562559065	0.999219551061038
"Pseudomonas sp. 382"	0.538981103217302	0.999306655359889
"Pseudomonas sp. DY-1"	0.487580311908396	0.999240521690557
"Pseudomonas sp. 43mfcvi1.1"	0.530290453546094	0.999223824494885
"Pseudomonas sp. bs2935"	0.498152334130467	0.999248866449383
"Pseudomonas sp. ok266"	0.555913550121381	0.999276681091108
"Pseudomonas versuta"	0.551213300645199	0.999237594474646
"Pseudomonas sp. BMS12"	0.515762961284204	0.999211007230339
"Pseudomonas sp. MYb193"	0.543641551358319	0.999268257415458
"Pseudomonas sp. 1 R 17"	0.544598649579576	0.999209061386634
"Pseudomonas sp. 8 R 14"	0.583547220001954	0.999239641536534
"Pseudomonas sp. 22 E 5"	0.529792311627303	0.99926353830907
"Pseudomonas sp. 24 E 13"	0.525236533853355	0.999287252045404
"Pseudomonas sp. 24 R 17"	0.535423747199781	0.997927597871493
"Pseudomonas sp. 25 E 4"	0.531592526214986	0.999239737374011
"Pseudomonas sp. 28 E 9"	0.536997186345209	0.999245577803286
"Pseudomonas sp. 31 R 17"	0.54098840559588	0.999238031139947
"Pseudomonas sp. 35 E 8"	0.579809226901875	0.999297597555764
"Pseudomonas sp. 37 R 15"	0.541903642094782	0.99927138917417
"Pseudomonas sp. 44 R 15"	0.530371575297788	0.99921802878356
"Pseudomonas sp. 58 R 3"	0.518773284583213	0.999285284204505
"Pseudomonas sp. 25 R 14"	0.59644628904971	0.999227352591788
"Pseudomonas sp. MYb115"	0.531691202208137	0.99925805502847
"Pseudomonas sp. MYb185"	0.549061145274254	0.999235810963194
"Pseudomonas silesiensis"	0.44703788146344	0.998676149236713
"Pseudomonas sp. A214"	0.543255589136406	0.999222080459964
"Pseudomonas sp. TCU-HL1"	0.418893026090656	0.999198107466004
"Pseudomonas sp. TMW 2.1634"	0.485075178271952	0.999238160984921
"Pseudomonas sp. Larv2_ips"	0.559141214793778	0.999247600601091
"Pseudomonas sp. LPH1"	0.495126684838555	0.9992778624833
"Pseudomonas sp. ZYSR67-Z"	0.124617023512766	0.997552091932348
"Pseudomonas sp. WPR_5_2"	0.483771421495459	0.99923278556256
"Pseudomonas sp. CC6-YY-74"	0.585410265788154	0.999299663378095
"Pseudomonas sp. S-6-2"	0.52388955827524	0.999264015015665
"Pseudomonas sp. PA15(2017)"	0.515859525687033	0.999288509649853
"Pseudomonas sp. PA1(2017)"	0.548762679319496	0.99893696892797
"Pseudomonas sp. UBA1289"	0.538759224298501	0.999246715482435
"Pseudomonas sp. UBA1534"	0.538959515763286	0.9992292312126
"Pseudomonas sp. UBA1879"	0.483970809583179	0.999220432247639
"Pseudomonas sp. UBA2303"	0.516586241693018	0.998681429759785
"Pseudomonas sp. UBA2684"	0.487469953235792	0.999206316054047
"Pseudomonas sp. UBA3149"	0.484660229968861	0.999218587898428
"Pseudomonas sp. UBA3153"	0.455599903364966	0.999251924924249
"Pseudomonas sp. UBA4034"	0.549364796759196	0.999239621142593
"Pseudomonas sp. UBA4102"	0.498163685041832	0.999201026361124
"Pseudomonas sp. UBA4194"	0.5458359955327	0.999281577767735
"Pseudomonas sp. UBA4617"	0.553879519440941	0.999310651877427
"Pseudomonas sp. UBA5568"	0.528686026724846	0.99920327784775
"Pseudomonas sp. UBA5706"	0.566376276416614	0.99927819063975
"Pseudomonas sp. UBA5720"	0.556235829078069	0.999279272815324
"Pseudomonas sp. UBA5782"	0.50219756373617	0.999216078382946
"Pseudomonas sp. UBA6276"	0.568123006663577	0.999249831325951
"Pseudomonas sp. UBA6307"	0.522800790092418	0.999230304918968
"Pseudomonas sp. UBA6310"	0.532114877864564	0.999216631885444
"Pseudomonas sp. UBA6315"	0.451794296169742	0.999202749494752
"Pseudomonas sp. UBA6323"	0.493315955540404	0.999243773114885
"Pseudomonas sp. UBA6549"	0.48514673421585	0.999195515861246
"Pseudomonas sp. UBA6562"	0.484477009176354	0.999257271486495
"Pseudomonas sp. UBA6718"	0.515659757161535	0.999306173578147
"Pseudomonas sp. UBA6719"	0.582916101903795	0.999231621775354
"Pseudomonas sp. UBA7500"	0.503530730601714	0.999238360953809
"Pseudomonas sp. UBA7530"	0.558060788243362	0.999214284968464
"Pseudomonas sp. UBA7679"	0.493940515528599	0.999245208895016
"Pseudomonas sp. UBA7721"	0.550533561653284	0.999266872632378
"Pseudomonas floridensis"	0.580840024229045	0.999224587833225
"Pseudomonas sp. Ea RS28"	0.518128573094973	0.999212695735697
"Pseudomonas sp. Ep R1"	0.581986827108777	0.999244042346227
"Pseudomonas sp. SCPG-7"	0.459445882886421	0.998171953924843
"Pseudomonas sp. 34-62-33"	0.414986725752602	0.999227911679186
"Pseudomonas sp. M30-35"	0.515286683553327	0.999225265771164
"Pseudomonas sp. R37(2017)"	0.512560365684312	0.999254573363047
"Pseudomonas sp. R16(2017)"	0.533817845777776	0.999298448035444
"Pseudomonas sp. B8(2017)"	0.512970581094429	0.999217092460556
"Pseudomonas sp. B5(2017)"	0.535046447663033	0.999244545884836
"Pseudomonas sp. B40(2017)"	0.501609868817802	0.999238674081721
"Pseudomonas sp. B28(2017)"	0.544156785903454	0.999298927153611
"Pseudomonas sp. B26(2017)"	0.523801921992764	0.999263171547547
"Pseudomonas sp. B22(2017)"	0.506444943069242	0.999241534291714
"Pseudomonas sp. B16(2017)"	0.48729438092879	0.999259193169903
"Pseudomonas sp. B15(2017)"	0.542717444199469	0.999274870445872
"Pseudomonas sp. B10(2017)"	0.578013253714168	0.999246436654218
"Pseudomonas sp. RU47"	0.499796380344381	0.998197145008568
"Pseudomonas sp. DrBHI1"	0.517943564127507	0.999254086455387
"Pseudomonas sp. Irchel 3A18"	0.475162012889383	0.99920350647443
"Pseudomonas sp. Irchel 3A5"	0.573655240537548	0.999280437660426
"Pseudomonas sp. Irchel 3A7"	0.564734498935423	0.999220657190059
"Pseudomonas sp. Irchel 3E13"	0.475395055353962	0.999207992658703
"Pseudomonas sp. Irchel 3E19"	0.56906610166797	0.999247073740092
"Pseudomonas sp. Irchel 3E20"	0.491966609964623	0.999220703718142
"Pseudomonas sp. Irchel 3F3"	0.544987548317626	0.999246577032311
"Pseudomonas sp. Irchel 3F5"	0.506269325778216	0.999256268832906
"Pseudomonas sp. Irchel 3F6"	0.540886635440775	0.999270042769943
"Pseudomonas sp. Irchel 3H3"	0.457170817258596	0.999199767991365
"Pseudomonas sp. Irchel 3H7"	0.551403419514002	0.999288356923319
"Pseudomonas sp. Irchel 3H9"	0.570630027124698	0.999261449070206
"Pseudomonas sp. Irchel s3a10"	0.523820041227902	0.999221090126854
"Pseudomonas sp. Irchel s3a12"	0.537943820415774	0.999246497254027
"Pseudomonas sp. Irchel s3b2"	0.508427816906973	0.999198353526878
"Pseudomonas sp. Irchel s3b5"	0.521795141786535	0.999262793504625
"Pseudomonas sp. Irchel s3b6"	0.493355389112265	0.999208157108438
"Pseudomonas sp. Irchel s3f10"	0.540898489136579	0.99921198792171
"Pseudomonas sp. Irchel s3f7"	0.504020243033594	0.999199822311665
"Pseudomonas sp. Irchel s3h14"	0.50202338614657	0.999150426300789
"Pseudomonas sp. Irchel s3h17"	0.554054451912345	0.999258690953382
"Pseudomonas sp. Irchel s3h9"	0.5161431077725	0.99920895536436
"Pseudomonas sp. PGPPP2"	0.489490116738241	0.99921957201907
"Pseudomonas sp. PGPPP3"	0.543121426343455	0.999255305691796
"Pseudomonas sp. FDAARGOS_380"	0.560630988985358	0.99923357246207
"Pseudomonas sp. NS1(2017)"	0.48346434460025	0.995021330557719
"Pseudomonas bohemica"	0.586603728031352	0.999275562118286
"Pseudomonas sp. s211(2017)"	0.512631990656298	0.999238794107679
"Pseudomonas sp. BRM28"	0.482746992537339	0.999242275295867
"Pseudomonas sp. MR 02"	0.506671857948888	0.999227958637234
"Pseudomonas sp. HLS-6"	0.372837453004925	0.996991408187951
"Pseudomonas sp. ACM7"	0.453790616772387	0.998698565834123
"Pseudomonas sp. 02C 26"	0.484121434417389	0.99842584435975
"Pseudomonas sp. 09C 129"	0.466521637720101	0.998855705648392
"Pseudomonas sp. S09G 359"	0.593227209650773	0.999238075443169
"Pseudomonas sp. JJ3"	0.505733691172309	0.999217984801525
"Pseudomonas sp. HMWF021"	0.440582110374868	0.999241792486803
"Pseudomonas sp. HMWF031"	0.582733649968818	0.999253224791282
"Pseudomonas sp. NC02"	0.514399871878475	0.999262423886653
"Pseudomonas sp. XWY-1"	0.535125352968299	0.999253207828195
"Pseudomonas sp. MWU12-2312b"	0.539138553394063	0.999264825750203
"Pseudomonas sp. DTU12.3"	0.523859831133504	0.999257073160407
"Pseudomonas sp. LG1D9"	0.534250222895189	0.999276860209912
"Pseudomonas sp. LH1G9"	0.521974596762635	0.999216489726004
"Pseudomonas sp. BBP2017"	0.490572585383823	0.999209629769648
"Pseudomonas sp. LBUM920"	0.554874019785161	0.99931822120671
"Pseudomonas sp. GV034"	0.523513648799742	0.999235382390002
"Pseudomonas sp. OV081"	0.564711913102123	0.999234046390365
"Pseudomonas sp. OV221"	0.534002789646349	0.999248591841588
"Pseudomonas sp. OV226"	0.530084702626911	0.999270948729414
"Pseudomonas sp. OV286"	0.51953551691249	0.999276731364105
"Pseudomonas sp. OV397"	0.494295518989359	0.999294604499268
"Pseudomonas sp. OV467"	0.55560239522405	0.999240021026308
"Pseudomonas sp. OV508"	0.54126653910766	0.999232568739718
"Pseudomonas sp. OV529"	0.54593410332993	0.999215061714873
"Pseudomonas sp. OV657"	0.511645151361197	0.999307391794992
"Pseudomonas sp. GV021"	0.534621298280013	0.999269325335768
"Pseudomonas sp. GV047"	0.507639865399526	0.99897967985232
"Pseudomonas sp. GV091"	0.515544174142942	0.999255821658758
"Pseudomonas sp. KBW05"	0.517487327775593	0.999255439632649
"Pseudomonas sp. TC-11"	0.516633256963137	0.998935050235696
"Pseudomonas sp. 443"	0.566362915065372	0.999209416809811
"Pseudomonas sp. 478"	0.512737040365259	0.999227214668721
"Pseudomonas sp. 31-12"	0.501582061440929	0.999278949461542
"Pseudomonas sp. RW407"	0.422076817392257	0.999203094836327
"Pseudomonas sp. R2A2"	0.51918240688807	0.999243631494716
"Pseudomonas sp. MB-090624"	0.524568237701818	0.999212327869428
"Pseudomonas sp. LB-090624"	0.45985272667373	0.999236989061529
"Pseudomonas sp. 57B-090624"	0.61168616322679	0.999268352245643
"Pseudomonas sp. QZS01"	0.525019330650637	0.999224524634823
"Pseudomonas sp. LG1E9"	0.511894512196943	0.999259746999815
"Pseudomonas sp. LS-2"	0.411908253440746	0.999134205423096
"Pseudomonas sp. K2W31S-8"	0.52034864329359	0.999236437762208
"Pseudomonas sp. LTJR-52"	0.572359967765937	0.999250380306584
"Pseudomonas sp. s199"	0.515941159629973	0.999218483008274
"Pseudomonas sp. p99-361"	0.505338921568314	0.998828905622332
"Pseudomonas sp. o96-267"	0.598864955490358	0.999249025468191
"Pseudomonas sp. p106"	0.48910310809617	0.999202470325386
"Pseudomonas sp. GL14"	0.499922244308084	0.999208490191105
"Pseudomonas sp. SNU WT1"	0.46265188211335	0.999231580821011
"Pseudomonas aeruginosa"	0.284361037727104	0.999177995218028
"Pseudomonas mendocina"	0.610591204620977	0.999259617021202
"Pseudomonas flavescens"	0.562576899158065	0.99923417125361
"Pseudomonas alcaligenes"	0.403058315655877	0.999177995218028
"Pseudomonas straminea"	0.516696725425646	0.999234693601113
"Pseudomonas citronellolis"	0.562214143395242	0.999218514459369
"Pseudomonas resinovorans"	0.632626819959647	0.999267086247598
"Pseudomonas jinjuensis"	0.465952354727451	0.999211804069116
"Pseudomonas fragi"	0.608410427062934	0.999323318925876
"Pseudomonas taetrolens"	0.526843614317699	0.999254247458338
"Pseudomonas lundensis"	0.520614181947234	0.999266173834969
"Pseudomonas chlororaphis"	0.678686632068209	0.99927468606466
"Pseudomonas fluorescens"	0.446146593134811	0.999192998049186
"Pseudomonas marginalis"	0.555380496379391	0.998512298073657
"Pseudomonas tolaasii"	0.519199806858604	0.999231935251506
"Pseudomonas mucidolens"	0.574137720604405	0.999271312839736
"Pseudomonas azotoformans"	0.344339844641157	0.999218419163377
"Pseudomonas corrugata"	0.555947229918067	0.999214815603941
"Pseudomonas synxantha"	0.608082849699819	0.999242189588658
"Pseudomonas libanensis"	0.518571884083749	0.999268611531967
"Pseudomonas mandelii"	0.36708907465939	0.999180040368749
"Pseudomonas orientalis"	0.499864583717166	0.99923392075372
"Pseudomonas rhodesiae"	0.518423376228422	0.999258971818813
"Pseudomonas veronii"	0.562990040101834	0.998956062251159
"Pseudomonas brenneri"	0.563820902123489	0.999216431035935
"Pseudomonas extremorientalis"	0.516607380270002	0.999236465794421
"Pseudomonas mediterranea"	0.515427665487896	0.999252752939287
"Pseudomonas trivialis"	0.517059704427508	0.999234037224827
"Pseudomonas poae"	0.616493790158929	0.999266881163517
"Pseudomonas congelans"	0.496677205919163	0.999231161510131
"Pseudomonas protegens"	0.420407782914244	0.999233804630407
"Pseudomonas cedrina"	0.506592277096321	0.999223704279967
"Pseudomonas denitrificans (nomen rejiciendum)"	0.548201211381549	0.999235112582
"Pseudomonas aestusnigri"	0.555284079872085	0.999322687464234
"Pseudomonas putida"	0.135384300520907	0.999192998049186
"Pseudomonas fulva"	0.496111664126378	0.999252467933427
"Pseudomonas oryzihabitans"	0.271773338497525	0.99920195650343
"Pseudomonas plecoglossicida"	0.43305180971226	0.99892215458365
"Pseudomonas monteilii"	0.663245990679209	0.99928122350824
"Pseudomonas mosselii"	0.511748757001544	0.999223647841952
"Pseudomonas luteola"	0.505218528748459	0.999236756884247
"Pseudomonas balearica"	0.563684101531442	0.999293927763918
"Pseudomonas xanthomarina"	0.485326551219573	0.999208543544865
"Pseudomonas viridiflava"	0.387674530811969	0.99925246619414
"Pseudomonas cichorii"	0.543445014682021	0.999206830834078
"Pseudomonas avellanae"	0.499705005969776	0.999060718796762
"Pseudomonas caricapapayae"	0.572694176850561	0.999272103138314
"Pseudomonas fuscovaginae"	0.597420387406725	0.999271227669295
"Pseudomonas coronafaciens"	0.516225788073807	0.99918672633008
"Pseudomonas cannabina"	0.507613861779907	0.999242156085492
"Pseudomonas syringae group genomosp. 7"	0.550152566949329	0.999117481297182
"Pseudomonas syringae group genomosp. 3"	0.558562253744087	0.999241578276999
"Pseudomonas asturiensis"	0.593149624101044	0.999278771996576
"Pseudomonas sp. Lz4W"	0.549736937961177	0.999235554953948
"Pseudomonas caspiana"	0.155510936589815	0.994695741262756
"Pseudomonas nitroreducens"	0.573018407289193	0.99928039545413
"Pseudomonas oleovorans"	0.489055535608979	0.99921679386261
"Pseudomonas pseudoalcaligenes"	0.580227185870595	0.999282849770857
"Pseudomonas furukawaii"	0.430652880544975	0.999213991131661
"Pseudomonas stutzeri"	0.785044392006506	0.999371356208412
"Pseudomonas syringae"	0.643326892768487	0.999247094855171
"Pseudomonas savastanoi"	0.525777940182975	0.999227786104051
"Pseudomonas amygdali"	0.408402561804663	0.999217922002921
"Pseudomonas syringae pv. coryli"	0.51298055755592	0.999256512110081
"Pseudomonadaceae bacterium UBA1017"	0.480412571739197	0.999237847562361
"Pseudomonadaceae bacterium UBA3161"	0.516050601634943	0.999260250912411
"Pseudomonadaceae bacterium UBA4526"	0.544409336815702	0.998617442132425
"Pseudomonadaceae bacterium UBA5811"	0.558080892109629	0.999296291043801
"Pseudomonadaceae bacterium UBA7304"	0.534093199390594	0.999276075612356
"Pseudomonadaceae bacterium UBA836"	0.47075081503776	0.999271541333873
"Pseudomonadaceae bacterium SI-3"	0.527512497344285	0.999255283763896
"Rugamonas rubra"	0.575269201714849	0.999265176662299
"Thiopseudomonas denitrificans"	0.450908108239322	0.999205127917028
"Oblitimonas alkaliphila"	0.542152072150863	0.999132412849597
"Oblitimonas sp. UBA1679"	0.47800483707628	0.998592847290494
"Oblitimonas sp. UBA5262"	0.546420445967376	0.999208430505699
"Azotobacter chroococcum"	0.573360556637571	0.999292033461853
"Azotobacter vinelandii"	0.461621627805805	0.999243242223444
"Azotobacter beijerinckii"	0.643764350987066	0.999264852265742
"Pseudomonadales bacterium RIFCSPHIGHO2_02_FULL_60_43"	0.520727548186818	0.999219502311534
"Pseudomonadales bacterium RIFCSPHIGHO2_12_FULL_40_16"	0.476203014020747	0.999219308642925
"Pseudomonadales bacterium RIFCSPLOWO2_02_FULL_63_210"	0.473067828802994	0.992387781585192
"Pseudomonadales bacterium RIFCSPLOWO2_12_59_9"	0.561479490262317	0.999267165322961
"Pseudomonadales bacterium GWC1_66_9"	0.514721165375701	0.999249266516769
"Pseudomonadales bacterium 32-42-5"	0.534766969104923	0.999249542843737
"Pseudomonadales bacterium 32-61-5"	0.532159187619656	0.999241235602925
"Citrobacter koseri"	0.589191458948934	0.999262998555948
"Citrobacter amalonaticus"	0.322278274252603	0.999222760736543
"Citrobacter farmeri"	0.631070540156931	0.999285447158786
"Citrobacter rodentium"	0.617257998037839	0.999263663700281
"Citrobacter sp. UC1CIT"	0.594539998238775	0.999258612110343
"Citrobacter sp. S-77"	0.522326744840978	0.999252336040777
"Citrobacter sp. KTE30"	0.523712652436888	0.999266189505456
"Citrobacter sp. KTE151"	0.557628296848498	0.999282947547639
"Citrobacter sp. KTE32"	0.558335336034766	0.9983624047146
"Citrobacter sp. MGH 55"	0.559843289317207	0.999241887180997
"Citrobacter pasteurii"	0.528472050344429	0.999209220056938
"Citrobacter sp. CtB7.12"	0.530011852261884	0.999216751948253
"Citrobacter sp. FDAARGOS_156"	0.600183769253395	0.999263881104094
"Citrobacter sp. CRE-46"	0.437957950121129	0.999252854519432
"Citrobacter sp. NLAE-zl-C269"	0.529584261664974	0.999241709436469
"Citrobacter europaeus"	0.579477667881907	0.999301215706416
"Citrobacter sp. CFNIH10"	0.42385338586707	0.999241820808798
"Citrobacter sp. L55"	0.313766188911244	0.999020949174677
"Citrobacter sp. 92"	0.515528728126002	0.999235978472362
"Citrobacter sp. YR018"	0.239785190675446	0.999177995218028
"Citrobacter sp. MH181794"	0.539764911465624	0.999250475453121
"uncultured Citrobacter sp."	0.550265436518172	0.999217382396075
"Citrobacter freundii"	0.284551658171781	0.999177995218028
"Citrobacter braakii"	0.15731621276717	0.999177995218028
"Citrobacter werkmanii"	0.0886732223780408	0.996700297571499
"Citrobacter gillenii"	0.127615755768734	0.997564230235762
"Citrobacter youngae"	0.21506410083954	0.999211978371278
"Citrobacter portucalensis"	0.291029332234993	0.999178165871692
"Citrobacter sp. MGH99"	0.561809865418412	0.999243385040113
"Citrobacter sp. MGH100"	0.565984537647637	0.999231016699097
"Citrobacter sp. MGH103"	0.550997601728479	0.999268412830702
"Citrobacter sp. MGH104"	0.477311512896164	0.999220658732976
"Citrobacter sp. MGH105"	0.541606663139012	0.999268098726462
"Citrobacter sp. MGH106"	0.465576074141018	0.999202685538686
"Citrobacter sp. MGH109"	0.564951449724548	0.999241279247134
"Citrobacter sp. MGH110"	0.431132620373761	0.998554136187279
"Citrobacter sp. BIDMC107"	0.525155700270574	0.999220030873987
"Citrobacter sp. BIDMC108"	0.497172741370654	0.999226413950919
"Citrobacter freundii complex sp. CFNIH2"	0.487644085914061	0.999248623196711
"Citrobacter freundii complex sp. CFNIH3"	0.56736055624029	0.999285932293578
"Citrobacter freundii complex sp. CFNIH4"	0.516319488694244	0.999286821318173
"Citrobacter freundii complex sp. CFNIH9"	0.616790538820554	0.999302454450572
"Enterobacter sp."	0.47591188167786	0.995569634607131
"Enterobacter sp. B509"	0.486675203028723	0.999237492022606
"Enterobacter sp. 638"	0.365462528695926	0.999200761673943
"Enterobacter mori"	0.440951000139826	0.99919451497796
"Enterobacter sp. 10-1"	0.461822685500175	0.999226729281436
"Enterobacter sp. 9-2"	0.532338844336894	0.999227410507475
"Enterobacter bugandensis"	0.593092898413447	0.99922861473417
"Enterobacter sp. R4-368"	0.534239467473299	0.999200857697416
"Enterobacter sp. SENG-6"	0.558710733737016	0.999217565996483
"Enterobacter sp. ZOR0014"	0.572336747045792	0.999264332461087
"Enterobacter sp. CC120223-11"	0.249183075276674	0.998875224221057
"Enterobacter sp. E20"	0.521460650477678	0.999271060783226
"Enterobacter sp. NFIX58"	0.474903644765981	0.999228121577105
"Enterobacter sp. NFIX45"	0.538267865560642	0.999297631870657
"Enterobacter sp. NFIX09"	0.50096808178005	0.999219548382026
"Enterobacter sp. NFIX59"	0.56137471180419	0.999259949024291
"Enterobacter sp. NFR05"	0.504174296420338	0.999234236488994
"Enterobacter sp. HMSC16D10"	0.555233236956151	0.999216990953109
"Enterobacter sp. BIDMC92"	0.582916627999888	0.999267010950218
"Enterobacter sp. FY-07"	0.443550591982787	0.99923448672388
"Enterobacter sp. HMSC055A11"	0.506388755970474	0.999237999824202
"Enterobacter sp. kpr-6"	0.523881118623749	0.999200351160603
"Enterobacter sp. ODB01"	0.60293713417258	0.999245040582489
"Enterobacter sp. IF2SW-B1"	0.518612206613507	0.99924099708383
"Enterobacter sp. PDC34"	0.524148310027756	0.999243285971391
"Enterobacter sp. 56-7"	0.549350901168138	0.999235280842772
"Enterobacter sp. WPR_3_1"	0.559318662136051	0.999268808218782
"Enterobacter sp. SA187"	0.526167879043927	0.999214460655484
"Enterobacter sp. UBA3042"	0.524289405690925	0.999241345017626
"Enterobacter sp. Crenshaw"	0.496142048076311	0.99922471530533
