"wi.ep"	"wi.eBH"
"Podospora comata"	0.611154950217959	0.951243101789767
"Madurella mycetomatis"	0.659521621223571	0.960599187095654
"Monosporascus cannonballus"	0.591401827723379	0.949647147794205
"Monosporascus ibericus"	0.286446374660505	0.891804513059827
"Monosporascus sp. mg162"	0.326815695191565	0.8945841105773
"Monosporascus sp. 5C6A"	0.257388104066277	0.877494309263628
"Monosporascus sp. CRB-9-2"	0.368232376285006	0.907769434017679
"Monosporascus sp. CRB-8-3"	0.605373094342145	0.953449933989872
"Monosporascus sp. MG133"	0.719272898125239	0.97005051805089
"Monosporascus sp. MC13-8B"	0.540442398133892	0.936703427990225
"Monosporascus sp. GIB2"	0.120768272904977	0.823232631415077
"Ceratocystiopsis minuta"	0.592924971517388	0.946799464821314
"Ceratocystiopsis brevicomis"	0.466987625444164	0.922552948954204
"Ophiostoma ips"	0.379268102214071	0.904272842107317
"Ophiostoma novo-ulmi"	0.0294743246206403	0.72110256760499
"Ophiostoma piceae"	0.28467848714655	0.879953399277037
"Sporothrix schenckii"	0.61134089647068	0.952697981656963
"Sporothrix insectorum"	0.628020530373912	0.95594867051682
"Sporothrix globosa"	0.396893732167377	0.908534679826064
"Raffaelea arxii"	0.64037448610011	0.958330045201908
"Raffaelea ambrosiae"	0.432719998605789	0.917005082513384
"Raffaelea lauricola"	0.563213999400309	0.943179247299788
"Raffaelea sulphurea"	0.582506116234406	0.948461526268334
"Raffaelea quercivora"	0.316809723472734	0.895053476874794
"Raffaelea quercus-mongolicae"	0.472146585556518	0.923838424261885
"Raffaelea sp. RL272"	0.707459193117488	0.968657952572478
"Leptographium lundbergii"	0.63268053844383	0.957415306605
"Leptographium procerum"	0.537303614964262	0.94120267480129
"Grosmannia clavigera"	0.27036003610411	0.876853878299986
"Grosmannia galeiformis"	0.571413984624674	0.946153737931891
"Grosmannia penicillata"	0.386641752976273	0.904457540487566
"Graphilbum fragrans"	0.2874575625142	0.879577823714855
"Hawksworthiomyces lignivorus"	0.128428405077881	0.83319664063284
"Coniochaeta hoffmannii"	0.53851921677752	0.933977183800676
"Coniochaeta ligniaria"	0.65977768442676	0.961617852283189
"Coniochaeta pulveracea"	0.416935665015356	0.910843680686974
"Gaeumannomyces tritici"	0.398740931187132	0.909968184910715
"Gaeumannomyces sp. JS-464"	0.524621227493426	0.935889752373134
"Nakataea oryzae"	0.322683160270605	0.891480061121695
"Magnaporthiopsis incrustans"	0.486275184448785	0.92586523446418
"Magnaporthiopsis poae"	0.554047326922903	0.942141021406656
"Magnaporthiopsis rhizophila"	0.57620900954023	0.947455531110086
"Falciphora oryzae"	0.451347752708896	0.921671885819544
"Pyricularia grisea"	0.35450483773814	0.90193099803657
"Pyricularia oryzae"	0.214146007603218	0.878495654490875
"Pyricularia pennisetigena"	0.575198401677395	0.943050186344623
"Pseudohalonectria lignicola"	0.708393217008076	0.96872010790332
"Ophioceras dolichostomum"	0.261568487836208	0.880371318332598
"Phaeoacremonium minimum"	0.310684235705586	0.88759771030762
"Xylaria polymorpha"	0.373248651914873	0.898480607735699
"Xylaria grammica"	0.27689071858943	0.873729755561302
"Xylaria sp. JS573"	0.617198877798788	0.952932473513844
"Xylaria sp. MSU_SB201401"	0.672803888569678	0.962446375961777
"Rosellinia necatrix"	0.047419715893953	0.76617650529006
"Kretzschmaria deusta"	0.669509802021252	0.961396112187292
"Amphirosellinia nigrospora"	0.56392742090948	0.943627498209772
"Eutypa lata"	0.61211353187925	0.952562228074779
"Microdochium bolleyi"	0.554094446083501	0.943942193828791
"Pestalotiopsis fici"	0.53434314325233	0.940059313404077
"Pestalotiopsis sp. JCM 9685"	0.49449520641309	0.931320068404063
"Hypoxylon sp. CI-4A"	0.202590722570734	0.841675031878874
"Hypoxylon sp. EC38"	0.596675136837672	0.94842130527545
"Hypoxylon sp. CO27-5"	0.189081525427551	0.825412686994627
"Hypoxylon pulicicidum"	0.553474791474356	0.940843317722907
"Daldinia eschscholtzii"	0.319654855397234	0.890021654609124
"Daldinia sp. EC12"	0.651860388610003	0.95981697238538
"Annulohypoxylon stygium"	0.133368191262752	0.834386597560136
"Tremella mesenterica"	0.153242202905942	0.825036611168324
"Papiliotrema laurentii"	0.471575149274628	0.923274263832717
"Papiliotrema flavescens"	0.489634538769627	0.925974479043143
"Cryptococcus depauperatus"	0.587246506553989	0.947952209599386
"Cryptococcus amylolentus"	0.383860261636979	0.900130764699868
"Cryptococcus sp. JCM 24511"	0.568082245125288	0.943249508003326
"Cryptococcus gattii VGI"	0.595027560197781	0.947363247032621
"Cryptococcus gattii VGIII"	0.542743636616954	0.93857404546335
"Cryptococcus gattii VGII"	0.547683366506486	0.938859272774211
"Cryptococcus gattii VGIV"	0.515325786815332	0.929618555158093
"Cryptococcus neoformans"	0.225971639531422	0.864510301399603
"Tsuchiyaea wingfieldii"	0.548899566752161	0.940201713633282
"Kwoniella heveanensis"	0.507034803541618	0.930411429212625
"Kwoniella bestiolae"	0.177297941346907	0.833636907769036
"Kwoniella dejecticola"	0.0591830829562642	0.748248606750396
"Kwoniella pini"	0.470874136849453	0.925167395907468
"Kwoniella mangrovensis"	0.589041307865238	0.94820754280528
"Dioszegia aurantiaca"	0.567303577535719	0.943144870266346
"Dioszegia crocea"	0.487007062797755	0.926230543512647
"Phaeotremella skinneri"	0.336848702797453	0.883422523851355
"Phaeotremella fagi"	0.623702026047313	0.95461041680156
"Bullera alba"	0.63532637885275	0.952473996503329
"Mrakia frigida"	0.109023960844886	0.812785749915094
"Phaffia rhodozyma"	0.494501803804129	0.920488009463376
"Xanthophyllomyces dendrorhous"	0.490543474812746	0.924388647452168
"Filobasidium wieringae"	0.314339974963503	0.879057998748469
"Naganishia albida"	0.538613352072226	0.939646751789571
"Solicoccozyma phenolicus"	0.6026964398594	0.95101028022143
"Solicoccozyma terricola"	0.166354728815625	0.840659349893617
"Holtermannia corniformis"	0.569697590218627	0.944399717002976
"Holtermanniella nyarrowii"	0.463088855696468	0.920120535778555
"Trichosporon asahii"	0.497882546326128	0.925872001710818
"Trichosporon coremiiforme"	0.224856379563018	0.864830706781453
"Trichosporon faecale"	0.462208753721742	0.923077429211764
"Trichosporon inkin"	0.176265768190872	0.840802147723383
"Trichosporon ovoides"	0.415038934045629	0.91522497256674
"Apiotrichum brassicae"	0.495039048141413	0.932650581070451
"Apiotrichum domesticum"	0.453410439429739	0.916624817800138
"Apiotrichum gracile"	0.333654938428497	0.89255382178139
"Apiotrichum laibachii"	0.276483350001557	0.867378899546016
"Apiotrichum montevideense"	0.600156602525952	0.945006274309695
"Apiotrichum veenhuisii"	0.673769897964542	0.964065529281741
"Apiotrichum porosum"	0.369898494178632	0.900001886241428
"Apiotrichum gamsii"	0.4618777809197	0.924348139359324
"Cutaneotrichosporon cutaneum"	0.476458194311018	0.927257403482942
"Cutaneotrichosporon curvatus"	0.585967713048566	0.946172400111923
"Cutaneotrichosporon mucoides"	0.487846158498846	0.9239272740252
"Cutaneotrichosporon guehoae"	0.37640786948236	0.90049844830001
"Cutaneotrichosporon dermatis"	0.569764652181671	0.944154353891301
"Cutaneotrichosporon daszewskae"	0.344390384034554	0.887431827542958
"Cutaneotrichosporon arboriformis"	0.601029169973233	0.95019244841329
"Cutaneotrichosporon cyanovorans"	0.515676620743978	0.933039811601446
"Vanrija humicola"	0.435852427368702	0.917012241621162
"Vanrija fragicola"	0.454729685647861	0.91427645158418
"Takashimella tepidaria"	0.411131400517	0.908250685770752
"Takashimella koratensis"	0.434114428630438	0.916099637171508
"Auricularia auricula-judae"	0.553705828551137	0.940906081151574
"Auricularia polytricha"	0.485966541322911	0.925669305761866
"Auricularia subglabra"	0.563145609968237	0.943443237679231
"Auricularia heimuer"	0.49696303395594	0.929613152033535
"Exidia glandulosa"	0.195569522750038	0.848768675538313
"Ganoderma lucidum"	0.597920769107546	0.951625096736344
"Ganoderma tsugae"	0.130466130537731	0.807625179538958
"Ganoderma sinense"	0.0623036891137776	0.773547603710983
"Trametes versicolor"	0.443972353420794	0.918493704777178
"Trametes hirsuta"	0.286727208841152	0.877250107880275
"Trametes cinnabarina"	0.368586357236684	0.89387935571915
"Trametes pubescens"	0.54934600099505	0.937624364207074
"Trametes coccinea"	0.504861095609593	0.925874854208893
"Trametes polyzona"	0.554259392509315	0.93906967506169
"Trametes sp. AH28-2"	0.120021539460426	0.781126718476068
"Lentinus tigrinus"	0.612480000850356	0.952215028573183
"Polyporus brumalis"	0.419381923920518	0.91157323435217
"Dichomitus squalens"	0.604218435134381	0.952170735122159
"Grammothele lineata"	0.34814499767406	0.903754535646424
"Lignosus rhinocerotis"	0.379327879535031	0.900543609695279
"Sparassis latifolia"	0.0966000282562442	0.776538202964203
"Phanerochaete carnosa"	0.509061092252976	0.928305228357127
"Phlebiopsis gigantea"	0.206043734737526	0.835223726620427
"Fomitopsis pinicola"	0.630414899293424	0.956292255363685
"Daedalea quercina"	0.242209319005442	0.860533577931263
"Laetiporus sulphureus"	0.315980168758302	0.895552506498462
"Wolfiporia cocos"	0.265609304367251	0.867703926951316
"Postia placenta"	0.399977582916321	0.905743722970686
"Grifola frondosa"	0.497601010140685	0.925987122256909
"Gelatoporia subvermispora"	0.481595335570253	0.925710204881057
"Obba rivulosa"	0.25146326457236	0.869374009296983
"Taiwanofungus camphoratus"	0.197904629121453	0.846076983416346
"Fibroporia radiculosa"	0.503880785138537	0.930611322845835
"Tulasnella calospora"	0.303032568552661	0.879464468138905
"Rhizoctonia solani"	0.768446174621576	0.977535771343126
"Cantharellus cibarius"	0.375064350698411	0.907678980593571
"Cantharellus cinnabarinus"	0.540452998351716	0.936166423224364
"Cantharellus lutescens"	0.271832313919809	0.89140611268079
"Cantharellus appalachiensis"	0.0189244481028224	0.726702586409586
"Botryobasidium botryosum"	0.660322502896967	0.959780792326867
"Thelephora aurantiotincta"	0.538446895798119	0.934448406445789
"Sarcodon aspratus"	0.59689991013592	0.951475395276214
"Sarcodon sp. MG97"	0.362791031274599	0.901193983749414
"Fomitiporia mediterranea"	0.129042537935661	0.819749756343711
"Pyrrhoderma noxium"	0.372712418190113	0.904862266726825
"Sanghuangporus baumii"	0.305407442235659	0.879308009402354
"Schizopora paradoxa"	0.493117408439097	0.931100836463755
"Serendipita indica"	0.410410410772224	0.90553315822619
"Serendipita vermifera"	0.652903512088208	0.958611827600315
"Limonomyces culmigenus"	0.431067103243533	0.911750884610274
"Punctularia strigosozonata"	0.476588278875248	0.924975523174823
"Neolentinus lepideus"	0.26764000770583	0.870891838698992
"Gloeophyllum trabeum"	0.430598116001847	0.912025218689122
"Russula virescens"	0.581573038678937	0.946855422783402
"Russula foetens"	0.146128355159866	0.826080211608406
"Russula lepida"	0.622599368874148	0.953424976305367
"Russula abietina"	0.382918770162884	0.90435568246806
"Russula aff. compacta"	0.304519010445877	0.89442288692839
"Russula sp. MG48"	0.412211227062959	0.910713671802273
"Lactarius deliciosus"	0.552331022939755	0.938251636177739
"Lactarius piperatus"	0.360855828760037	0.900789367258953
"Lactarius volemus"	0.394605009954909	0.905229657308915
"Lactarius trivialis"	0.623001939046674	0.952167057024235
"Lactarius indigo"	0.603712420565931	0.95126393920086
"Lactarius hatsudake"	0.299729654168928	0.876735536506011
"Lactarius echinatus"	0.484306173141802	0.924628111931578
"Lactarius sp. MG50"	0.390378088963155	0.909870342775817
"Lactarius sp. MG121"	0.582553237866683	0.944124154485833
"Lactifluus pinguis"	0.36080533830443	0.899873430587026
"Lactifluus hygrophoroides"	0.586390295467181	0.948555486412205
"Lactifluus rugatus"	0.325654560205445	0.87991763505191
"Heterobasidion annosum"	0.533518863399735	0.9356643096302
"Heterobasidion parviporum"	0.571941381205403	0.943245976727308
"Heterobasidion irregulare"	0.499371931732064	0.924307768068404
"Dentipellis sp. KUC8613"	0.587225562271267	0.946847185531755
"Albatrellus ellisii"	0.52979385726581	0.932326974630929
"Albatrellus sp. MG142"	0.392776446830972	0.90428831252954
"Stereum hirsutum"	0.530775322940523	0.936177484397795
"Peniophora sp. CONT"	0.411132288237793	0.907893126716302
"Sistotremastrum niveocremeum"	0.550044714048197	0.941625446958395
"Sistotremastrum suecicum"	0.368657958383327	0.888210951106953
"Schizophyllum commune"	0.527339745957537	0.941052581101942
"Agaricus bisporus"	0.346726619254164	0.898548186858607
"Coprinus comatus"	0.186381774007823	0.840910482170826
"Leucoagaricus gongylophorus"	0.367445702888281	0.910910930085135
"Leucoagaricus sp. SymC.cos"	0.114050669991024	0.832320916460798
"Macrolepiota dolichaula"	0.550591785988862	0.94287246638762
"Collybia sp. MG36"	0.280566432955827	0.873187779916197
"Laccaria bicolor"	0.289646455394947	0.873356683411418
"Laccaria amethystina"	0.585224195197457	0.948340940450322
"Tricholoma matsutake"	0.33791854346576	0.904059981231864
"Tricholoma bakamatsutake"	0.276584889257691	0.88876506566436
"Tricholoma terreum"	0.220589359254986	0.868290876388754
"Tricholoma flavovirens"	0.0605608559349541	0.770791439938489
"Tricholoma saponaceum"	0.621560075426382	0.954271108506908
"Tricholoma sp. MG99"	0.349432955354603	0.901351007203859
"Tricholoma sp. MG77"	0.0617531870084478	0.766363377696023
"Lepista sordida"	0.537160587128114	0.939071700490749
"Baeospora myosura"	0.582452726387589	0.948228625328204
"Megacollybia marginata"	0.0704467421264374	0.785961114014743
"Macrocystidia cucumis"	0.510850114913955	0.934598103940663
"Agrocybe cylindracea"	0.134003002680068	0.818416549082316
"Panaeolus cyanescens"	0.122386847971064	0.823848336439282
"Hebeloma cylindrosporum"	0.529734028505517	0.933222599507409
"Gymnopilus dilepis"	0.357993560646595	0.901620746215156
"Volvariella volvacea"	0.348369702643829	0.895395745299633
"Clavaria fumosa"	0.0727451067439844	0.811681468109525
"Fistulina hepatica"	0.438621671633756	0.917141571712294
"Pholiota microspora"	0.400345204545907	0.908242026955999
"Stropharia rugosoannulata"	0.569371468071581	0.946287298392551
"Hypholoma sublateritium"	0.448163986331535	0.921653861417056
"Psilocybe cyanescens"	0.219599787290819	0.858353528433006
"Galerina marginata"	0.155073390564926	0.837995686647502
"Amanita muscaria"	0.557139728138114	0.9396604824769
"Amanita phalloides"	0.282788687173152	0.868199042115299
"Amanita pseudoporphyria"	0.310605414702855	0.885735201647479
"Amanita bisporigera"	0.540319856506022	0.937640135589449
"Amanita brunnescens"	0.177187969249486	0.831307703905039
"Amanita jacksonii"	0.164333440357623	0.82861481595851
"Amanita thiersii"	0.189687559899042	0.845945982816634
"Amanita inopinata"	0.554239650048229	0.942253916098857
"Amanita polypyramis"	0.591979329074523	0.948697410786478
"Hygrophorus pudorinus"	0.0141448306427339	0.657567564192549
"Hygrophorus russula"	0.561187258024416	0.940086024338481
"Lentinula edodes"	0.202540397907902	0.857723096265931
"Omphalotus olearius"	0.448288505133002	0.917698244032922
"Gymnopus luxurians"	0.0284715094685908	0.72795812580941
"Crepidotus sp. BD-2015"	0.0571947124398842	0.769756784123204
"Pleurotus ostreatus"	0.498920784717659	0.93285449320685
"Pleurotus eryngii"	0.057648706177806	0.748045930236427
"Pleurotus salmoneostramineus"	0.101927619829508	0.826576482748115
"Pleurotus citrinopileatus"	0.425575545228561	0.912554068863221
"Pleurotus tuber-regium"	0.292644575661458	0.879205448985159
"Pleurotus tuoliensis"	0.566734721556635	0.940904584008998
"Pleurotus platypus"	0.51068699933412	0.929175726645117
"Coprinopsis strossmayeri"	0.199436937788285	0.854417611832676
"Moniliophthora perniciosa"	0.623200329067288	0.952805713931781
"Moniliophthora roreri"	0.648799466280276	0.959180126144102
"Flammulina velutipes"	0.420510623704837	0.913872762113174
"Armillaria gallica"	0.19039523135634	0.846216220214253
"Armillaria fuscipes"	0.143430048946337	0.826431494677221
"Armillaria solidipes"	0.451239183915177	0.919189835382988
"Cylindrobasidium torrendii"	0.56044277731203	0.942023901868811
"Hymenopellis chiangmaiae"	0.567084854962484	0.945882626863221
"Hymenopellis radicata"	0.208535204787366	0.851829907930838
"Hypsizygus marmoreus"	0.1359812244737	0.846402470725402
"Lyophyllum shimeji"	0.468618153339522	0.922975671147662
"Lyophyllum decastes"	0.628753441545946	0.95382643370963
"Termitomyces heimii"	0.659265078843407	0.961772672812504
"Termitomyces eurrhizus"	0.455931268023887	0.920951382884175
"Termitomyces sp. J132"	0.421315014122731	0.91318890065766
"Termitomyces sp. JCM 13351"	0.405979960782126	0.912291845964125
"Termitomyces sp. MG16"	0.25440558289772	0.875183620206037
"Termitomyces sp. MG148"	0.525235406041042	0.938673895502604
"Termitomyces sp. MG145"	0.268605457762676	0.875022015463166
"Scleroderma citrinum"	0.403281111593568	0.9055973957911
"Phlebopus portentosus"	0.477796523919781	0.925796637143647
"Pisolithus tinctorius"	0.318480313299183	0.897704203423717
"Pisolithus microcarpus"	0.276123110175328	0.875351654997432
"Boletus edulis"	0.386626328340076	0.898424549850501
"Boletus bicolor"	0.241330307930994	0.865906748835911
"Boletus subvelutipes"	0.128755265426493	0.801346638844843
"Boletus speciosus"	0.531633413177499	0.935671712586807
"Boletus sp. MG95"	0.221638899700471	0.853912866687001
"Boletus sp. MG55"	0.392315646032356	0.909352487763466
"Tylopilus plumbeoviolaceoides"	0.13546085398384	0.811200555977114
"Butyriboletus roseoflavus"	0.529391918077356	0.932304064057817
"Caloboletus calopus"	0.550928897897586	0.941621468745071
"Retiboletus ornatipes"	0.516578550404822	0.931945586768551
"Xerocomus impolitus"	0.24367594594535	0.869703982870146
"Chiua virens"	0.512327214499511	0.934056586257008
"Pulveroboletus ravenelii"	0.584668875984442	0.945184646931066
"Neoboletus magnificus"	0.273935606143595	0.876256394375068
"Neoboletus brunneissimus"	0.517729975587756	0.936246459384986
"Paxillus involutus"	0.217323121086525	0.852288842009315
"Paxillus rubicundulus"	0.35602593700172	0.892712530538041
"Hydnomerulius pinastri"	0.566854291226662	0.944260400249079
"Chroogomphus rutilus"	0.12721725858981	0.831850370888765
"Rhizopogon vulgaris"	0.357492176286032	0.895442561662702
"Rhizopogon villosulus"	0.468281074483466	0.913872219566196
"Rhizopogon vinicolor"	0.368697891897283	0.89106244371692
"Rhizopogon fuscorubens"	0.126441150595198	0.814918173632287
"Rhizopogon parksii"	0.564387811520573	0.943211363211634
"Rhizopogon hawkerae"	0.455623341029765	0.916271283868812
"Rhizopogon salebrosus"	0.32593477676083	0.887369564681348
"Rhizopogon vesiculosus"	0.327119127750523	0.892012001577552
"Rhizopogon rudus"	0.422511431338526	0.913570970330166
"Rhizopogon sp. AM-2018a"	0.66740631902608	0.962016660507135
"Suillus luteus"	0.179257501915951	0.84771634730436
"Suillus placidus"	0.512329579844459	0.929450205246739
"Suillus pictus"	0.257299728837015	0.873326218992929
"Suillus alpinus"	0.388574943855597	0.903200823416035
"Suillus sp. MG131"	0.433154639763964	0.908105565006526
"Coniophora puteana"	0.0867267300474968	0.776186334415292
"Serpula lacrymans"	0.606894439574306	0.952945597994557
"Athelia rolfsii"	0.42822363916562	0.917127137907276
"Fibularhizoctonia sp. CBS 109695"	0.505026398720811	0.935207305342231
"Piloderma croceum"	0.308213828987104	0.883775714525311
"Jaapia argillacea"	0.163977261041741	0.836577592154116
"Plicaturopsis crispa"	0.304335653023319	0.881206659905051
"Sphaerobolus stellatus"	0.39106985950342	0.912682208578136
"Gomphus bonarii"	0.401484194850431	0.911521242396745
"Gomphus sp. MG54"	0.593634167687423	0.950835010131697
"Ramaria cf. rubripermanens"	0.0729975581008431	0.770411211833463
"Ramaria sp. MG151"	0.287942301469879	0.882503246769403
"Calocera cornea"	0.522282824899819	0.933862275576391
"Calocera viscosa"	0.275757030045154	0.875769093933578
"Dacryopinax primogenitus"	0.511471337458896	0.932344665155216
"Cystobasidiopsis lactophilus"	0.549664659613349	0.94013619510477
"Microbotryum lychnidis-dioicae"	0.10913775256342	0.810901391915795
"Leucosporidium scottii"	0.505927265569213	0.932128603674827
"Leucosporidium creatinivorum"	0.662724607481383	0.96101001474532
"Sporidiobolus salmonicolor"	0.587611297763016	0.947707489652923
"Rhodotorula toruloides"	0.474955784118105	0.929994103898154
"Rhodotorula mucilaginosa"	0.61773026461454	0.951689348789444
"Rhodotorula graminis"	0.480013234572072	0.921921772518335
"Rhodotorula taiwanensis"	0.588401174773154	0.946534921602698
"Rhodotorula sp. JG-1b"	0.292579688478281	0.876187395884075
"Rhodotorula sp. FNED7-22"	0.501903357878462	0.9238347996411
"Glaciozyma antarctica"	0.540492688797552	0.937253748343027
"Melampsora medusae"	0.549694591731646	0.940136636416418
"Melampsora occidentalis"	0.152650457020332	0.832158201192655
"Melampsora larici-populina"	0.1253851364407	0.839706605421888
"Melampsora allii-populina"	0.300787068970638	0.886340790579565
"Melampsora abietis-canadensis"	0.600363097200332	0.950870687773573
"Melampsora aecidioides"	0.104941252768581	0.814405973285597
"Melampsora pinitorqua"	0.281395389288901	0.895525250578303
"Uromyces viciae-fabae"	0.0267479670754193	0.748181985303082
"Puccinia graminis"	0.067483816174605	0.79886930710281
"Puccinia sorghi"	0.671161490184018	0.962384017446538
"Puccinia striiformis"	0.173388709243305	0.865872769837748
"Puccinia triticina"	0.141769452277739	0.855283135985787
"Cronartium ribicola"	0.139014535546261	0.833866527694248
"Cronartium comandrae"	0.135028122350094	0.822872759600271
"Cronartium quercuum"	0.53581797417462	0.935395036281761
"Endocronartium harknessii"	0.58904062843087	0.94874990263846
"Austropuccinia psidii"	0.694825975022621	0.970947594975565
"Hemileia vastatrix"	0.115974253746087	0.841206544897795
"Cystobasidium pallidum"	0.506149188445258	0.927570271135458
"Cystobasidiaceae sp. HBUAS51001"	0.305316428835297	0.882860614055099
"Erythrobasidium hasegawianum"	0.623277922703277	0.952468280707365
"Erythrobasidium yunnanense"	0.447579836508294	0.912537109570266
"Mixia osmundae"	0.519515440701307	0.927731151450507
"Ustilago maydis"	0.590804353107559	0.949533366310598
"Ustilago trichophora"	0.232550466953246	0.864757063402512
"Ustilago tritici"	0.337749761130775	0.887416347137514
"Ustilago hordei"	0.420969078622477	0.909542589123376
"Ustilago bromivora"	0.465134281697433	0.917490963623
"Moesziomyces antarcticus"	0.520602519375449	0.933782636464117
"Moesziomyces aphidis"	0.386347280115886	0.89778198831887
"Sporisorium scitamineum"	0.586734058290806	0.948283499595876
"Sporisorium reilianum"	0.276217302205244	0.872212250211565
"Pseudozyma hubeiensis"	0.502307624444116	0.928699780360845
"Anthracocystis flocculosa"	0.656612565862747	0.960028816361618
"Kalmanozyma brasiliensis"	0.449274094699777	0.919463458020046
"Testicularia cyperi"	0.407196964723218	0.90699325860119
"Violaceomyces palustris"	0.526522691032007	0.936146083437503
"Acaromyces ingoldii"	0.578762564531788	0.946746799311955
"Meira nashicola"	0.448851371111078	0.910553581459568
"Meira miltonrushii"	0.198933933819054	0.836748418120716
"Tilletiopsis washingtonensis"	0.614495774172917	0.953824538355392
"Tilletia caries"	0.460718177887829	0.914500966870646
"Tilletia controversa"	0.539461314633554	0.937395349270021
"Tilletia indica"	0.331509769061043	0.8931577866318
"Tilletia walkeri"	0.501774836876727	0.925459906963895
"Tilletia horrida"	0.480596059137618	0.925863909522611
"Jaminaea rosea"	0.453342322890326	0.917432585735979
"Pseudomicrostroma glucosiphilum"	0.27148577052353	0.866739855967766
"Ceraceosorus bombacis"	0.481545094901468	0.924033102100978
"Ceraceosorus guamensis"	0.315532740026685	0.879503564865562
"Golubevia pallescens"	0.633064548605738	0.956619256648007
"Malassezia furfur"	0.0900316731963122	0.808892726723533
"Malassezia globosa"	0.716302808208014	0.970174742188032
"Malassezia obtusa"	0.303564565921679	0.865682506469918
"Malassezia restricta"	0.149829823621411	0.851289831492692
"Malassezia slooffiae"	0.54413475341716	0.938789612071823
"Malassezia sympodialis"	0.450360481562069	0.915200609535966
"Malassezia pachydermatis"	0.54987953993293	0.935112206150372
"Malassezia dermatis"	0.533963686096303	0.934201086337386
"Malassezia nana"	0.497213893784524	0.926218327682288
"Malassezia japonica"	0.585006692053858	0.947496699056005
"Malassezia yamatoensis"	0.523014457867202	0.930195261815528
"Malassezia cuniculi"	0.561801349580138	0.940639240509847
"Malassezia caprae"	0.557916817311588	0.936904938791655
"Malassezia equina"	0.565179068462391	0.940491163273525
"Malassezia vespertilionis"	0.557291165803103	0.942734594979061
"Wallemia ichthyophaga"	0.555767984408721	0.938598948905217
"Wallemia mellicola"	0.349026003866514	0.882232579938282
"Basidioascus undulatus"	0.47917481336224	0.924932523687697
"Francisella tularensis"	0.569260598404726	0.945483229334014
"Francisella persica"	0.314994765169092	0.869519872800874
"Francisella philomiragia"	0.321202637712113	0.886344406062112
"Francisella halioticida"	0.31203005099204	0.871897625670707
"Francisella sp. TX077308"	0.527991636433463	0.932291702718273
"Francisella sp. TX077310"	0.334416915358833	0.886998741450544
"Francisella hispaniensis"	0.509347716782508	0.931210211633911
"Francisella noatunensis"	0.287689892464069	0.867023501755343
"Francisella sp. CA97-1460"	0.368701111839235	0.895284038984985
"Francisella sp. FSC1006"	0.388278010260413	0.895851085994538
"Francisella sp. FDC440"	0.459623922776514	0.913948189019961
"Francisella sp."	0.631344158595803	0.955193961371285
"Francisellaceae bacterium UBA6186"	0.531149425034339	0.928509120264874
"Francisellaceae bacterium UBA7831"	0.483449121496034	0.924661249100273
"Francisellaceae bacterium SYSU WZ-2"	0.522711817339651	0.936170387795822
"Allofrancisella guangzhouensis"	0.16334625188002	0.814125650719271
"Thiotrichales bacterium SG8_50"	0.576029546431513	0.945148331311703
"Thiotrichales bacterium HS_08"	0.500129037432358	0.931591168719699
"Thiotrichales bacterium 16-46-22"	0.405396447035118	0.902922178075629
"Thiotrichales bacterium 17-46-47"	0.546446725727848	0.937194314934913
"Thiotrichales bacterium 34-46-19"	0.490553676220704	0.926085652141497
"Thiotrichales bacterium 35-46-9"	0.509755686783466	0.930891947620806
"Thiomicrospira sp."	0.519844110463986	0.929246555711099
"Thiomicrospira aerophila"	0.523948347419874	0.933208635836521
"Thiomicrospira cyclica"	0.557183584457334	0.939973689534241
"Thiomicrospira microaerophila"	0.539379727289401	0.93451412128758
"Thiomicrospira sp. ALE5"	0.419894700184143	0.90195487911874
"Thiomicrospira sp. S5"	0.497967299379838	0.930871156009471
"Thiomicrospira sp. CG2_30_44_34"	0.447219848657848	0.908086288124959
"Thiomicrospira sp. UBA5634"	0.513653951903315	0.928302154987519
"Piscirickettsia salmonis"	0.592298878480483	0.948069992169514
"Piscirickettsia litoralis"	0.4049071797386	0.905015563154141
"Hydrogenovibrio marinus"	0.535852114730732	0.932423769608494
"Hydrogenovibrio crunogenus"	0.454246431641394	0.917569509138061
"Hydrogenovibrio thermophilus"	0.413746465921922	0.907784434365378
"Hydrogenovibrio halophilus"	0.417965055417973	0.904379358905998
"Hydrogenovibrio sp. UBA650"	0.517892401094038	0.928920499445826
"Hydrogenovibrio sp. UBA653"	0.421719577861212	0.910364302981865
"Hydrogenovibrio sp. UBA654"	0.48553419752901	0.924203518814987
"Cycloclasticus zancles"	0.479854147977718	0.923248352891184
"Cycloclasticus sp. symbiont of Poecilosclerida sp. N"	0.50827906068466	0.929774581813305
"Cycloclasticus sp. symbiont of Poecilosclerida sp. M"	0.523366964129435	0.936288651091004
"Cycloclasticus sp. 46_120_T64"	0.481079280872544	0.917378099695816
"Cycloclasticus sp. 44_32_T64"	0.541928027812804	0.938076893197987
"Methylophaga sulfidovorans"	0.468475245278057	0.915468526289719
"Methylophaga thiooxydans"	0.549573333665291	0.939072880861829
"Methylophaga nitratireducenticrescens"	0.519231243888384	0.934435879372633
"Methylophaga frappieri"	0.477713929127971	0.923428568764137
"Methylophaga sp. 41_12_T18"	0.553659014675915	0.936606662233078
"Methylophaga sp. 42_8_T64"	0.532264968009278	0.935056820144834
"Methylophaga sp. UBA2012"	0.565074685259065	0.942472802573877
